weekday,Zone,week_number,hour,driver_pay
Friday,Crown Heights North,2,16,10492.23
Friday,Crown Heights North,2,17,10292.54
Friday,Crown Heights North,2,18,10362.81
Friday,Crown Heights North,2,19,9578.92
Friday,Crown Heights North,2,20,8219.68
Friday,Crown Heights North,2,21,8901.22
Friday,Crown Heights North,2,22,10880.87
Friday,Crown Heights North,2,23,10424.61
Friday,Crown Heights North,3,0,4487.9
Friday,Crown Heights North,3,1,3670.78
Friday,Crown Heights North,3,2,2371.49
Friday,Crown Heights North,3,3,1667.01
Friday,Crown Heights North,3,4,3327.3
Friday,Crown Heights North,3,5,3754.3
Friday,Crown Heights North,3,6,6038.48
Friday,Crown Heights North,3,7,8767.91
Friday,Crown Heights North,3,8,9898.32
Friday,Crown Heights North,3,9,7287.53
Friday,Crown Heights North,3,10,6738.65
Friday,Crown Heights North,3,11,6146.9800000000005
Friday,Crown Heights North,3,12,7070.0
Friday,Crown Heights North,3,13,7861.63
Friday,Crown Heights North,3,14,7059.08
Friday,Crown Heights North,3,15,9139.17
Friday,Crown Heights North,3,16,9585.24
Friday,Crown Heights North,3,17,10527.71
Friday,Crown Heights North,3,18,14525.52
Friday,Crown Heights North,3,19,14619.82
Friday,Crown Heights North,3,20,9469.34
Friday,Crown Heights North,3,21,9588.89
Friday,Crown Heights North,3,22,10038.72
Friday,Crown Heights North,3,23,9503.65
Friday,Crown Heights North,4,0,3880.91
Friday,Crown Heights North,4,1,2849.24
Friday,Crown Heights North,4,2,1621.96
Friday,Crown Heights North,4,3,1638.22
Friday,Crown Heights North,4,4,3121.43
Friday,Crown Heights North,4,5,3934.48
Friday,Crown Heights North,4,6,6244.54
Friday,Crown Heights North,4,7,7856.96
Friday,Crown Heights North,4,8,8765.34
Friday,Crown Heights North,4,9,9065.19
Friday,Crown Heights North,4,10,7477.3
Friday,Crown Heights North,4,11,6997.37
Friday,Crown Heights North,4,12,7547.13
Friday,Crown Heights North,4,13,7703.78
Friday,Crown Heights North,4,14,8151.3
Friday,Crown Heights North,4,15,10282.15
Friday,Crown Heights North,4,16,10099.3
Friday,Crown Heights North,4,17,10259.88
Friday,Crown Heights North,4,18,10095.65
Friday,Crown Heights North,4,19,9700.13
Friday,Crown Heights North,4,20,8553.34
Friday,Crown Heights North,4,21,8496.53
Friday,Crown Heights North,4,22,9011.71
Friday,Crown Heights North,4,23,10165.74
Friday,Crown Heights North,5,0,4304.23
Friday,Crown Heights North,5,1,3193.1
Friday,Crown Heights North,5,2,1889.23
Friday,Crown Heights North,5,3,2144.61
Friday,Crown Heights North,5,4,3511.52
Friday,Crown Heights North,5,5,4051.49
Friday,Crown Heights North,5,6,5489.55
Friday,Crown Heights North,5,7,6510.47
Friday,Crown Heights North,5,8,6888.08
Friday,Crown Heights North,5,9,7997.07
Friday,Crown Heights North,5,10,7444.26
Friday,Crown Heights North,5,11,6563.44
Friday,Crown Heights North,5,12,7173.2
Friday,Crown Heights North,5,13,6797.82
Friday,Crown Heights North,5,14,7034.32
Friday,Crown Heights North,5,15,7081.37
Friday,Crown Heights North,5,16,8567.19
Friday,Crown Heights North,5,17,9164.43
Friday,Crown Heights North,5,18,10133.76
Friday,Crown Heights North,5,19,8917.03
Friday,Crown Heights North,5,20,9280.25
Friday,Crown Heights North,5,21,9529.18
Friday,Crown Heights North,5,22,10972.11
Friday,Crown Heights North,5,23,10807.97
Friday,East Chelsea,1,23,858.5600000000001
Friday,East Chelsea,2,0,9705.22
Friday,East Chelsea,2,1,3180.56
Friday,East Chelsea,2,2,3157.32
Friday,East Chelsea,2,3,2697.48
Friday,East Chelsea,2,4,4583.12
Friday,East Chelsea,2,5,4929.99
Friday,East Chelsea,2,6,5034.83
Friday,East Chelsea,2,7,6999.49
Friday,East Chelsea,2,8,9759.79
Friday,East Chelsea,2,9,9093.45
Friday,East Chelsea,2,10,9431.99
Friday,East Chelsea,2,11,9728.71
Friday,East Chelsea,2,12,11193.48
Friday,East Chelsea,2,13,12410.79
Friday,East Chelsea,2,14,10850.39
Friday,East Chelsea,2,15,11240.58
Friday,East Chelsea,2,16,10044.57
Friday,East Chelsea,2,17,10061.45
Friday,East Chelsea,2,18,10536.3
Friday,East Chelsea,2,19,10894.84
Friday,East Chelsea,2,20,8746.23
Friday,East Chelsea,2,21,10112.03
Friday,East Chelsea,2,22,12600.03
Friday,East Chelsea,2,23,12679.66
Friday,East Chelsea,3,0,7355.14
Friday,East Chelsea,3,1,4807.03
Friday,East Chelsea,3,2,3142.76
Friday,East Chelsea,3,3,2533.63
Friday,East Chelsea,3,4,4156.98
Friday,East Chelsea,3,5,5121.94
Friday,East Chelsea,3,6,5400.64
Friday,East Chelsea,3,7,5500.54
Friday,East Chelsea,3,8,7234.21
Friday,East Chelsea,3,9,7269.05
Friday,East Chelsea,3,10,8001.2
Friday,East Chelsea,3,11,9073.08
Friday,East Chelsea,3,12,9805.61
Friday,East Chelsea,3,13,10574.98
Friday,East Chelsea,3,14,9747.59
Friday,East Chelsea,3,15,9587.08
Friday,East Chelsea,3,16,10111.62
Friday,East Chelsea,3,17,9446.68
Friday,East Chelsea,3,18,11994.74
Friday,East Chelsea,3,19,13097.22
Friday,East Chelsea,3,20,10568.95
Friday,East Chelsea,3,21,10000.58
Friday,East Chelsea,3,22,10941.74
Friday,East Chelsea,3,23,11371.2
Friday,East Chelsea,4,0,9603.48
Friday,East Chelsea,4,1,5988.1
Friday,East Chelsea,4,2,5016.05
Friday,East Chelsea,4,3,4043.24
Friday,East Chelsea,4,4,2772.9
Friday,East Chelsea,4,5,2421.66
Friday,East Chelsea,4,6,3046.2
Friday,East Chelsea,4,7,5968.91
Friday,East Chelsea,4,8,9866.19
Friday,East Chelsea,4,9,7808.62
Friday,East Chelsea,4,10,9521.06
Friday,East Chelsea,4,11,9510.25
Friday,East Chelsea,4,12,9013.64
Friday,East Chelsea,4,13,11509.3
Friday,East Chelsea,4,14,11765.81
Friday,East Chelsea,4,15,8407.45
Friday,East Chelsea,4,16,10059.34
Friday,East Chelsea,4,17,10306.88
Friday,East Chelsea,4,18,11617.97
Friday,East Chelsea,4,19,9656.26
Friday,East Chelsea,4,20,9503.03
Friday,East Chelsea,4,21,9965.23
Friday,East Chelsea,4,22,11766.61
Friday,East Chelsea,4,23,12406.03
Friday,East Chelsea,5,0,7984.73
Friday,East Chelsea,5,1,5227.93
Friday,East Chelsea,5,2,3903.7599999999998
Friday,East Chelsea,5,3,3363.51
Friday,East Chelsea,5,4,3147.25
Friday,East Chelsea,5,5,3871.07
Friday,East Chelsea,5,6,4315.78
Friday,East Chelsea,5,7,5222.5199999999995
Friday,East Chelsea,5,8,6465.61
Friday,East Chelsea,5,9,7347.2
Friday,East Chelsea,5,10,7078.52
Friday,East Chelsea,5,11,9103.81
Friday,East Chelsea,5,12,8303.07
Friday,East Chelsea,5,13,10647.52
Friday,East Chelsea,5,14,9571.82
Friday,East Chelsea,5,15,8946.22
Friday,East Chelsea,5,16,8615.08
Friday,East Chelsea,5,17,9991.51
Friday,East Chelsea,5,18,8313.88
Friday,East Chelsea,5,19,7601.15
Friday,East Chelsea,5,20,8430.35
Friday,East Chelsea,5,21,9787.13
Friday,East Chelsea,5,22,14435.81
Friday,East Chelsea,5,23,14360.69
Friday,East Village,1,23,2624.66
Friday,East Village,2,0,12259.15
Friday,East Village,2,1,10283.1
Friday,East Village,2,2,7108.94
Friday,East Village,2,3,5272.26
Friday,East Village,2,4,4168.09
Friday,East Village,2,5,3587.11
Friday,East Village,2,6,4077.83
Friday,East Village,2,7,4632.22
Friday,East Village,2,8,4779.3
Friday,East Village,2,9,4579.69
Friday,East Village,2,10,4876.07
Friday,East Village,2,11,4277.3
Friday,East Village,2,12,5366.86
Friday,East Village,2,13,5419.39
Friday,East Village,2,14,6901.58
Friday,East Village,2,15,5325.41
Friday,East Village,2,16,6483.01
Friday,East Village,2,17,7803.83
Friday,East Village,2,18,8435.35
Friday,East Village,2,19,10086.37
Friday,East Village,2,20,10243.45
Friday,East Village,2,21,11735.04
Friday,East Village,2,22,18129.14
Friday,East Village,2,23,22477.19
Friday,East Village,3,0,10574.2
Friday,East Village,3,1,8533.52
Friday,East Village,3,2,7725.36
Friday,East Village,3,3,5906.54
Friday,East Village,3,4,3686.63
Friday,East Village,3,5,3826.74
Friday,East Village,3,6,4145.77
Friday,East Village,3,7,4376.94
Friday,East Village,3,8,5190.31
Friday,East Village,3,9,4883.47
Friday,East Village,3,10,4439.92
Friday,East Village,3,11,4463.36
Friday,East Village,3,12,5122.91
Friday,East Village,3,13,6331.43
Friday,East Village,3,14,7291.56
Friday,East Village,3,15,6589.93
Friday,East Village,3,16,6186.85
Friday,East Village,3,17,6273.4800000000005
Friday,East Village,3,18,14130.28
Friday,East Village,3,19,15820.62
Friday,East Village,3,20,11398.13
Friday,East Village,3,21,13175.01
Friday,East Village,3,22,15854.79
Friday,East Village,3,23,19901.71
Friday,East Village,4,0,9126.52
Friday,East Village,4,1,7659.29
Friday,East Village,4,2,6209.23
Friday,East Village,4,3,4410.31
Friday,East Village,4,4,3344.02
Friday,East Village,4,5,3689.0
Friday,East Village,4,6,3138.29
Friday,East Village,4,7,4226.2699999999995
Friday,East Village,4,8,4916.43
Friday,East Village,4,9,5264.06
Friday,East Village,4,10,4892.89
Friday,East Village,4,11,6361.37
Friday,East Village,4,12,8036.86
Friday,East Village,4,13,6620.7300000000005
Friday,East Village,4,14,6560.38
Friday,East Village,4,15,5160.24
Friday,East Village,4,16,7171.47
Friday,East Village,4,17,7351.93
Friday,East Village,4,18,8425.26
Friday,East Village,4,19,10334.16
Friday,East Village,4,20,9519.03
Friday,East Village,4,21,11167.38
Friday,East Village,4,22,15333.51
Friday,East Village,4,23,19697.64
Friday,East Village,5,0,10414.77
Friday,East Village,5,1,8207.95
Friday,East Village,5,2,7111.45
Friday,East Village,5,3,4867.23
Friday,East Village,5,4,4423.83
Friday,East Village,5,5,3650.98
Friday,East Village,5,6,3353.71
Friday,East Village,5,7,3695.86
Friday,East Village,5,8,4939.79
Friday,East Village,5,9,5280.4
Friday,East Village,5,10,4728.88
Friday,East Village,5,11,5817.54
Friday,East Village,5,12,4733.42
Friday,East Village,5,13,5995.09
Friday,East Village,5,14,7084.9
Friday,East Village,5,15,5906.16
Friday,East Village,5,16,6395.61
Friday,East Village,5,17,7769.48
Friday,East Village,5,18,8857.96
Friday,East Village,5,19,9754.539999999999
Friday,East Village,5,20,9159.77
Friday,East Village,5,21,11973.88
Friday,East Village,5,22,15846.96
Friday,East Village,5,23,17037.11
Friday,JFK Airport,1,23,6464.17
Friday,JFK Airport,2,0,60485.38
Friday,JFK Airport,2,1,23422.63
Friday,JFK Airport,2,2,5596.23
Friday,JFK Airport,2,3,1131.81
Friday,JFK Airport,2,4,1254.83
Friday,JFK Airport,2,5,16525.63
Friday,JFK Airport,2,6,24190.0
Friday,JFK Airport,2,7,37777.1
Friday,JFK Airport,2,8,16115.09
Friday,JFK Airport,2,9,21208.98
Friday,JFK Airport,2,10,27173.85
Friday,JFK Airport,2,11,27308.02
Friday,JFK Airport,2,12,23653.13
Friday,JFK Airport,2,13,27214.97
Friday,JFK Airport,2,14,49944.7
Friday,JFK Airport,2,15,55097.6
Friday,JFK Airport,2,16,50702.9
Friday,JFK Airport,2,17,42455.14
Friday,JFK Airport,2,18,36414.07
Friday,JFK Airport,2,19,45487.28
Friday,JFK Airport,2,20,36977.93
Friday,JFK Airport,2,21,45506.55
Friday,JFK Airport,2,22,52929.48
Friday,JFK Airport,2,23,41519.52
Friday,JFK Airport,3,0,44470.09
Friday,JFK Airport,3,1,8931.73
Friday,JFK Airport,3,2,12919.24
Friday,JFK Airport,3,3,9486.33
Friday,JFK Airport,3,4,3865.68
Friday,JFK Airport,3,5,16750.54
Friday,JFK Airport,3,6,25127.82
Friday,JFK Airport,3,7,35455.5
Friday,JFK Airport,3,8,26070.74
Friday,JFK Airport,3,9,14317.0
Friday,JFK Airport,3,10,22600.55
Friday,JFK Airport,3,11,24097.72
Friday,JFK Airport,3,12,25044.44
Friday,JFK Airport,3,13,32201.91
Friday,JFK Airport,3,14,45002.68
Friday,JFK Airport,3,15,50396.09
Friday,JFK Airport,3,16,45368.11
Friday,JFK Airport,3,17,39999.88
Friday,JFK Airport,3,18,38629.3
Friday,JFK Airport,3,19,21269.13
Friday,JFK Airport,3,20,23092.59
Friday,JFK Airport,3,21,27780.92
Friday,JFK Airport,3,22,40896.44
Friday,JFK Airport,3,23,58836.99
Friday,JFK Airport,4,0,40649.02
Friday,JFK Airport,4,1,11154.3
Friday,JFK Airport,4,2,3578.32
Friday,JFK Airport,4,3,1932.12
Friday,JFK Airport,4,4,3265.7
Friday,JFK Airport,4,5,14178.4
Friday,JFK Airport,4,6,27467.8
Friday,JFK Airport,4,7,25495.44
Friday,JFK Airport,4,8,26698.26
Friday,JFK Airport,4,9,16241.130000000001
Friday,JFK Airport,4,10,21080.88
Friday,JFK Airport,4,11,25403.88
Friday,JFK Airport,4,12,35580.65
Friday,JFK Airport,4,13,40943.69
Friday,JFK Airport,4,14,53110.01
Friday,JFK Airport,4,15,60767.37
Friday,JFK Airport,4,16,49730.88
Friday,JFK Airport,4,17,37844.43
Friday,JFK Airport,4,18,36399.2
Friday,JFK Airport,4,19,42545.99
Friday,JFK Airport,4,20,39593.0
Friday,JFK Airport,4,21,35636.94
Friday,JFK Airport,4,22,41205.52
Friday,JFK Airport,4,23,35835.44
Friday,JFK Airport,5,0,39629.64
Friday,JFK Airport,5,1,14694.69
Friday,JFK Airport,5,2,8765.62
Friday,JFK Airport,5,3,8103.74
Friday,JFK Airport,5,4,2351.59
Friday,JFK Airport,5,5,20248.21
Friday,JFK Airport,5,6,20516.47
Friday,JFK Airport,5,7,33511.41
Friday,JFK Airport,5,8,22462.16
Friday,JFK Airport,5,9,15860.7
Friday,JFK Airport,5,10,19995.15
Friday,JFK Airport,5,11,27903.74
Friday,JFK Airport,5,12,22465.77
Friday,JFK Airport,5,13,29972.99
Friday,JFK Airport,5,14,35156.36
Friday,JFK Airport,5,15,54647.56
Friday,JFK Airport,5,16,58701.74
Friday,JFK Airport,5,17,49710.8
Friday,JFK Airport,5,18,45787.92
Friday,JFK Airport,5,19,34418.02
Friday,JFK Airport,5,20,45409.41
Friday,JFK Airport,5,21,40493.84
Friday,JFK Airport,5,22,41330.85
Friday,JFK Airport,5,23,37300.53
Friday,LaGuardia Airport,1,23,3470.67
Friday,LaGuardia Airport,2,0,28416.9
Friday,LaGuardia Airport,2,1,5629.95
Friday,LaGuardia Airport,2,2,553.97
Friday,LaGuardia Airport,2,3,134.2
Friday,LaGuardia Airport,2,4,286.55
Friday,LaGuardia Airport,2,5,363.34999999999997
Friday,LaGuardia Airport,2,6,573.83
Friday,LaGuardia Airport,2,7,8107.25
Friday,LaGuardia Airport,2,8,19563.36
Friday,LaGuardia Airport,2,9,27240.88
Friday,LaGuardia Airport,2,10,40850.38
Friday,LaGuardia Airport,2,11,33146.83
Friday,LaGuardia Airport,2,12,30668.2
Friday,LaGuardia Airport,2,13,34241.73
Friday,LaGuardia Airport,2,14,49807.38
Friday,LaGuardia Airport,2,15,51376.45
Friday,LaGuardia Airport,2,16,53550.2
Friday,LaGuardia Airport,2,17,33860.77
Friday,LaGuardia Airport,2,18,40356.86
Friday,LaGuardia Airport,2,19,39343.76
Friday,LaGuardia Airport,2,20,38926.08
Friday,LaGuardia Airport,2,21,36138.75
Friday,LaGuardia Airport,2,22,29098.6
Friday,LaGuardia Airport,2,23,40211.24
Friday,LaGuardia Airport,3,0,17749.21
Friday,LaGuardia Airport,3,1,1413.03
Friday,LaGuardia Airport,3,2,74.38
Friday,LaGuardia Airport,3,3,214.52
Friday,LaGuardia Airport,3,4,454.38
Friday,LaGuardia Airport,3,5,362.86
Friday,LaGuardia Airport,3,6,603.63
Friday,LaGuardia Airport,3,7,10087.63
Friday,LaGuardia Airport,3,8,19141.36
Friday,LaGuardia Airport,3,9,23061.27
Friday,LaGuardia Airport,3,10,35535.96
Friday,LaGuardia Airport,3,11,29337.670000000002
Friday,LaGuardia Airport,3,12,31231.88
Friday,LaGuardia Airport,3,13,31053.6
Friday,LaGuardia Airport,3,14,34898.65
Friday,LaGuardia Airport,3,15,40735.66
Friday,LaGuardia Airport,3,16,26464.23
Friday,LaGuardia Airport,3,17,40233.76
Friday,LaGuardia Airport,3,18,30734.35
Friday,LaGuardia Airport,3,19,18230.83
Friday,LaGuardia Airport,3,20,15713.92
Friday,LaGuardia Airport,3,21,22313.14
Friday,LaGuardia Airport,3,22,44994.04
Friday,LaGuardia Airport,3,23,39550.92
Friday,LaGuardia Airport,4,0,12179.710000000001
Friday,LaGuardia Airport,4,1,182.32999999999998
Friday,LaGuardia Airport,4,2,160.7
Friday,LaGuardia Airport,4,3,113.91
Friday,LaGuardia Airport,4,4,29.48
Friday,LaGuardia Airport,4,5,150.25
Friday,LaGuardia Airport,4,6,411.15
Friday,LaGuardia Airport,4,7,9625.37
Friday,LaGuardia Airport,4,8,18056.57
Friday,LaGuardia Airport,4,9,23709.9
Friday,LaGuardia Airport,4,10,34274.78
Friday,LaGuardia Airport,4,11,26670.76
Friday,LaGuardia Airport,4,12,31385.86
Friday,LaGuardia Airport,4,13,41083.96
Friday,LaGuardia Airport,4,14,39816.74
Friday,LaGuardia Airport,4,15,46807.26
Friday,LaGuardia Airport,4,16,41323.94
Friday,LaGuardia Airport,4,17,37182.68
Friday,LaGuardia Airport,4,18,35026.91
Friday,LaGuardia Airport,4,19,28967.18
Friday,LaGuardia Airport,4,20,28162.33
Friday,LaGuardia Airport,4,21,26753.54
Friday,LaGuardia Airport,4,22,32327.81
Friday,LaGuardia Airport,4,23,23340.54
Friday,LaGuardia Airport,5,0,17405.29
Friday,LaGuardia Airport,5,1,1858.09
Friday,LaGuardia Airport,5,2,1226.3799999999999
Friday,LaGuardia Airport,5,3,401.12
Friday,LaGuardia Airport,5,4,164.46
Friday,LaGuardia Airport,5,5,263.11
Friday,LaGuardia Airport,5,6,789.3
Friday,LaGuardia Airport,5,7,7584.49
Friday,LaGuardia Airport,5,8,18531.84
Friday,LaGuardia Airport,5,9,23108.65
Friday,LaGuardia Airport,5,10,39736.54
Friday,LaGuardia Airport,5,11,33088.41
Friday,LaGuardia Airport,5,12,32850.23
Friday,LaGuardia Airport,5,13,42321.26
Friday,LaGuardia Airport,5,14,43078.45
Friday,LaGuardia Airport,5,15,41837.68
Friday,LaGuardia Airport,5,16,47572.31
Friday,LaGuardia Airport,5,17,39867.36
Friday,LaGuardia Airport,5,18,39589.89
Friday,LaGuardia Airport,5,19,40803.96
Friday,LaGuardia Airport,5,20,38479.45
Friday,LaGuardia Airport,5,21,32934.24
Friday,LaGuardia Airport,5,22,24080.93
Friday,LaGuardia Airport,5,23,31457.31
Friday,Midtown Center,1,23,407.83
Friday,Midtown Center,2,0,10278.23
Friday,Midtown Center,2,1,6803.08
Friday,Midtown Center,2,2,3276.74
Friday,Midtown Center,2,3,1661.8
Friday,Midtown Center,2,4,2080.94
Friday,Midtown Center,2,5,2484.2
Friday,Midtown Center,2,6,2740.6
Friday,Midtown Center,2,7,3684.64
Friday,Midtown Center,2,8,4785.79
Friday,Midtown Center,2,9,6008.66
Friday,Midtown Center,2,10,8865.69
Friday,Midtown Center,2,11,8751.26
Friday,Midtown Center,2,12,10701.48
Friday,Midtown Center,2,13,11823.62
Friday,Midtown Center,2,14,12678.11
Friday,Midtown Center,2,15,13797.56
Friday,Midtown Center,2,16,12126.52
Friday,Midtown Center,2,17,13152.01
Friday,Midtown Center,2,18,11881.65
Friday,Midtown Center,2,19,11032.31
Friday,Midtown Center,2,20,7368.68
Friday,Midtown Center,2,21,9604.74
Friday,Midtown Center,2,22,9264.01
Friday,Midtown Center,2,23,11084.05
Friday,Midtown Center,3,0,8422.66
Friday,Midtown Center,3,1,4458.38
Friday,Midtown Center,3,2,2638.34
Friday,Midtown Center,3,3,1965.89
Friday,Midtown Center,3,4,2501.28
Friday,Midtown Center,3,5,2759.82
Friday,Midtown Center,3,6,2768.7599999999998
Friday,Midtown Center,3,7,3581.3
Friday,Midtown Center,3,8,4023.02
Friday,Midtown Center,3,9,4616.24
Friday,Midtown Center,3,10,8267.21
Friday,Midtown Center,3,11,8401.56
Friday,Midtown Center,3,12,9725.66
Friday,Midtown Center,3,13,10658.13
Friday,Midtown Center,3,14,11850.08
Friday,Midtown Center,3,15,11480.04
Friday,Midtown Center,3,16,11327.88
Friday,Midtown Center,3,17,11470.36
Friday,Midtown Center,3,18,15663.89
Friday,Midtown Center,3,19,15897.22
Friday,Midtown Center,3,20,9048.63
Friday,Midtown Center,3,21,10375.26
Friday,Midtown Center,3,22,10628.03
Friday,Midtown Center,3,23,7402.89
Friday,Midtown Center,4,0,11491.78
Friday,Midtown Center,4,1,5444.66
Friday,Midtown Center,4,2,2637.18
Friday,Midtown Center,4,3,1109.3
Friday,Midtown Center,4,4,1702.65
Friday,Midtown Center,4,5,2045.67
Friday,Midtown Center,4,6,2511.46
Friday,Midtown Center,4,7,3538.67
Friday,Midtown Center,4,8,5453.47
Friday,Midtown Center,4,9,7030.6
Friday,Midtown Center,4,10,8053.29
Friday,Midtown Center,4,11,9671.07
Friday,Midtown Center,4,12,9294.78
Friday,Midtown Center,4,13,11939.61
Friday,Midtown Center,4,14,11310.24
Friday,Midtown Center,4,15,11473.02
Friday,Midtown Center,4,16,12093.6
Friday,Midtown Center,4,17,12956.98
Friday,Midtown Center,4,18,9918.81
Friday,Midtown Center,4,19,10150.88
Friday,Midtown Center,4,20,9033.13
Friday,Midtown Center,4,21,9474.5
Friday,Midtown Center,4,22,10392.02
Friday,Midtown Center,4,23,8620.57
Friday,Midtown Center,5,0,11706.39
Friday,Midtown Center,5,1,6070.79
Friday,Midtown Center,5,2,2599.85
Friday,Midtown Center,5,3,1663.65
Friday,Midtown Center,5,4,1857.86
Friday,Midtown Center,5,5,2548.09
Friday,Midtown Center,5,6,2888.96
Friday,Midtown Center,5,7,3342.85
Friday,Midtown Center,5,8,4634.92
Friday,Midtown Center,5,9,4890.91
Friday,Midtown Center,5,10,6597.54
Friday,Midtown Center,5,11,8986.51
Friday,Midtown Center,5,12,9511.21
Friday,Midtown Center,5,13,10695.38
Friday,Midtown Center,5,14,10941.83
Friday,Midtown Center,5,15,10876.62
Friday,Midtown Center,5,16,10364.96
Friday,Midtown Center,5,17,10513.96
Friday,Midtown Center,5,18,8633.81
Friday,Midtown Center,5,19,7114.64
Friday,Midtown Center,5,20,9444.19
Friday,Midtown Center,5,21,7530.96
Friday,Midtown Center,5,22,9240.95
Friday,Midtown Center,5,23,6594.74
Friday,Midtown South,1,23,1116.62
Friday,Midtown South,2,0,9488.62
Friday,Midtown South,2,1,5973.43
Friday,Midtown South,2,2,4249.69
Friday,Midtown South,2,3,3176.92
Friday,Midtown South,2,4,5042.29
Friday,Midtown South,2,5,4799.49
Friday,Midtown South,2,6,6416.32
Friday,Midtown South,2,7,5862.84
Friday,Midtown South,2,8,9464.45
Friday,Midtown South,2,9,10058.78
Friday,Midtown South,2,10,9039.91
Friday,Midtown South,2,11,8264.21
Friday,Midtown South,2,12,9035.49
Friday,Midtown South,2,13,8867.85
Friday,Midtown South,2,14,9129.52
Friday,Midtown South,2,15,9138.77
