weekday,Zone,week_number,hour,driver_pay
Friday,East Chelsea,2,12,9567.16
Friday,East Chelsea,2,13,9292.35
Friday,East Chelsea,2,14,10128.35
Friday,East Chelsea,2,15,9985.6
Friday,East Chelsea,2,16,11326.22
Friday,East Chelsea,2,17,11152.28
Friday,East Chelsea,2,18,11861.21
Friday,East Chelsea,2,19,12368.12
Friday,East Chelsea,2,20,9543.83
Friday,East Chelsea,2,21,13021.68
Friday,East Chelsea,2,22,12831.09
Friday,East Chelsea,2,23,12833.8
Friday,East Chelsea,3,0,7205.59
Friday,East Chelsea,3,1,4079.2
Friday,East Chelsea,3,2,3972.3
Friday,East Chelsea,3,3,3065.32
Friday,East Chelsea,3,4,4130.15
Friday,East Chelsea,3,5,4372.99
Friday,East Chelsea,3,6,5097.89
Friday,East Chelsea,3,7,7009.38
Friday,East Chelsea,3,8,8058.1
Friday,East Chelsea,3,9,6767.49
Friday,East Chelsea,3,10,7658.12
Friday,East Chelsea,3,11,7256.41
Friday,East Chelsea,3,12,9977.03
Friday,East Chelsea,3,13,11120.59
Friday,East Chelsea,3,14,9861.46
Friday,East Chelsea,3,15,7885.59
Friday,East Chelsea,3,16,9312.88
Friday,East Chelsea,3,17,9733.17
Friday,East Chelsea,3,18,9449.95
Friday,East Chelsea,3,19,9076.52
Friday,East Chelsea,3,20,9558.61
Friday,East Chelsea,3,21,8848.77
Friday,East Chelsea,3,22,12077.81
Friday,East Chelsea,3,23,10441.59
Friday,East Chelsea,4,0,8520.65
Friday,East Chelsea,4,1,4118.22
Friday,East Chelsea,4,2,2383.06
Friday,East Chelsea,4,3,2335.5
Friday,East Chelsea,4,4,3240.67
Friday,East Chelsea,4,5,3594.17
Friday,East Chelsea,4,6,5972.47
Friday,East Chelsea,4,7,6183.51
Friday,East Chelsea,4,8,8563.83
Friday,East Chelsea,4,9,7122.75
Friday,East Chelsea,4,10,8563.61
Friday,East Chelsea,4,11,9055.53
Friday,East Chelsea,4,12,9782.02
Friday,East Chelsea,4,13,12942.4
Friday,East Chelsea,4,14,11188.37
Friday,East Chelsea,4,15,12068.69
Friday,East Chelsea,4,16,10672.75
Friday,East Chelsea,4,17,11039.91
Friday,East Chelsea,4,18,9846.19
Friday,East Chelsea,4,19,10650.0
Friday,East Chelsea,4,20,9775.19
Friday,East Chelsea,4,21,14326.59
Friday,East Chelsea,4,22,14259.97
Friday,East Chelsea,4,23,10750.91
Friday,East Chelsea,5,0,9528.59
Friday,East Chelsea,5,1,3557.82
Friday,East Chelsea,5,2,3981.55
Friday,East Chelsea,5,3,2332.3
Friday,East Chelsea,5,4,4297.23
Friday,East Chelsea,5,5,4015.0
Friday,East Chelsea,5,6,4787.06
Friday,East Chelsea,5,7,6300.44
Friday,East Chelsea,5,8,8112.91
Friday,East Chelsea,5,9,7156.51
Friday,East Chelsea,5,10,7728.44
Friday,East Chelsea,5,11,8482.31
Friday,East Chelsea,5,12,9326.03
Friday,East Chelsea,5,13,10444.95
Friday,East Chelsea,5,14,10595.8
Friday,East Chelsea,5,15,10632.11
Friday,East Chelsea,5,16,9449.12
Friday,East Chelsea,5,17,11683.63
Friday,East Chelsea,5,18,8731.87
Friday,East Chelsea,5,19,12573.19
Friday,East Chelsea,5,20,9596.57
Friday,East Chelsea,5,21,11455.61
Friday,East Chelsea,5,22,12493.37
Friday,East Chelsea,5,23,14958.09
Friday,East Village,2,0,10968.98
Friday,East Village,2,1,9254.75
Friday,East Village,2,2,7289.03
Friday,East Village,2,3,4039.95
Friday,East Village,2,4,3866.6
Friday,East Village,2,5,2815.7
Friday,East Village,2,6,3952.2400000000002
Friday,East Village,2,7,4261.42
Friday,East Village,2,8,6642.39
Friday,East Village,2,9,5298.62
Friday,East Village,2,10,5204.31
Friday,East Village,2,11,5279.94
Friday,East Village,2,12,5829.69
Friday,East Village,2,13,5420.57
Friday,East Village,2,14,6344.79
Friday,East Village,2,15,6606.88
Friday,East Village,2,16,6072.92
Friday,East Village,2,17,7973.79
Friday,East Village,2,18,11651.24
Friday,East Village,2,19,11013.76
Friday,East Village,2,20,11882.87
Friday,East Village,2,21,14895.3
Friday,East Village,2,22,19854.0
Friday,East Village,2,23,22272.37
Friday,East Village,3,0,9779.42
Friday,East Village,3,1,9355.47
Friday,East Village,3,2,6077.37
Friday,East Village,3,3,5060.04
Friday,East Village,3,4,4125.54
Friday,East Village,3,5,3654.86
Friday,East Village,3,6,4526.6
Friday,East Village,3,7,4935.43
Friday,East Village,3,8,6001.4
Friday,East Village,3,9,4439.4
Friday,East Village,3,10,4639.16
Friday,East Village,3,11,4657.7699999999995
Friday,East Village,3,12,5580.72
Friday,East Village,3,13,6078.29
Friday,East Village,3,14,6536.12
Friday,East Village,3,15,6026.27
Friday,East Village,3,16,5808.94
Friday,East Village,3,17,6907.34
Friday,East Village,3,18,8751.05
Friday,East Village,3,19,10334.08
Friday,East Village,3,20,12873.65
Friday,East Village,3,21,13982.39
Friday,East Village,3,22,20240.57
Friday,East Village,3,23,19866.99
Friday,East Village,4,0,11307.25
Friday,East Village,4,1,8276.95
Friday,East Village,4,2,5102.98
Friday,East Village,4,3,4393.75
Friday,East Village,4,4,3584.46
Friday,East Village,4,5,3192.45
Friday,East Village,4,6,3770.07
Friday,East Village,4,7,3920.49
Friday,East Village,4,8,5489.48
Friday,East Village,4,9,5232.88
Friday,East Village,4,10,4644.54
Friday,East Village,4,11,4817.1
Friday,East Village,4,12,5208.75
Friday,East Village,4,13,5975.18
Friday,East Village,4,14,7215.17
Friday,East Village,4,15,5222.35
Friday,East Village,4,16,6345.92
Friday,East Village,4,17,8618.19
Friday,East Village,4,18,9412.5
Friday,East Village,4,19,12830.3
Friday,East Village,4,20,11999.11
Friday,East Village,4,21,15113.6
Friday,East Village,4,22,19941.11
Friday,East Village,4,23,20679.38
Friday,East Village,5,0,12545.02
Friday,East Village,5,1,8470.5
Friday,East Village,5,2,6663.62
Friday,East Village,5,3,5189.63
Friday,East Village,5,4,3552.25
Friday,East Village,5,5,3962.29
Friday,East Village,5,6,6027.88
Friday,East Village,5,7,5233.12
Friday,East Village,5,8,6178.54
Friday,East Village,5,9,4137.66
Friday,East Village,5,10,4238.27
Friday,East Village,5,11,5253.28
Friday,East Village,5,12,5061.1
Friday,East Village,5,13,5901.22
Friday,East Village,5,14,5270.93
Friday,East Village,5,15,5918.85
Friday,East Village,5,16,6737.98
Friday,East Village,5,17,7602.47
Friday,East Village,5,18,10769.19
Friday,East Village,5,19,12269.42
Friday,East Village,5,20,12192.69
Friday,East Village,5,21,14638.0
Friday,East Village,5,22,17101.52
Friday,East Village,5,23,23182.96
Friday,JFK Airport,2,0,30410.98
Friday,JFK Airport,2,1,6745.14
Friday,JFK Airport,2,2,2412.83
Friday,JFK Airport,2,3,903.26
Friday,JFK Airport,2,4,1462.71
Friday,JFK Airport,2,5,13530.98
Friday,JFK Airport,2,6,18878.68
Friday,JFK Airport,2,7,32128.92
Friday,JFK Airport,2,8,27043.38
Friday,JFK Airport,2,9,18186.15
Friday,JFK Airport,2,10,22217.24
Friday,JFK Airport,2,11,22184.48
Friday,JFK Airport,2,12,20270.03
Friday,JFK Airport,2,13,26467.1
Friday,JFK Airport,2,14,39183.12
Friday,JFK Airport,2,15,45069.54
Friday,JFK Airport,2,16,45769.53
Friday,JFK Airport,2,17,32949.88
Friday,JFK Airport,2,18,40155.48
Friday,JFK Airport,2,19,36644.96
Friday,JFK Airport,2,20,32075.24
Friday,JFK Airport,2,21,28472.48
Friday,JFK Airport,2,22,30082.5
Friday,JFK Airport,2,23,26922.76
Friday,JFK Airport,3,0,33967.46
Friday,JFK Airport,3,1,7803.39
Friday,JFK Airport,3,2,6022.79
Friday,JFK Airport,3,3,3134.4700000000003
Friday,JFK Airport,3,4,2420.13
Friday,JFK Airport,3,5,14294.6
Friday,JFK Airport,3,6,25370.74
Friday,JFK Airport,3,7,39118.43
Friday,JFK Airport,3,8,26150.58
Friday,JFK Airport,3,9,20053.63
Friday,JFK Airport,3,10,20826.31
Friday,JFK Airport,3,11,22242.64
Friday,JFK Airport,3,12,21544.35
Friday,JFK Airport,3,13,27416.84
Friday,JFK Airport,3,14,40599.42
Friday,JFK Airport,3,15,50154.98
Friday,JFK Airport,3,16,47507.39
Friday,JFK Airport,3,17,33632.1
Friday,JFK Airport,3,18,40066.58
Friday,JFK Airport,3,19,38632.43
Friday,JFK Airport,3,20,30866.12
Friday,JFK Airport,3,21,42706.97
Friday,JFK Airport,3,22,49107.77
Friday,JFK Airport,3,23,35053.19
Friday,JFK Airport,4,0,33431.9
Friday,JFK Airport,4,1,12853.06
Friday,JFK Airport,4,2,2305.51
Friday,JFK Airport,4,3,3731.5
Friday,JFK Airport,4,4,3350.48
Friday,JFK Airport,4,5,23155.49
Friday,JFK Airport,4,6,27205.79
Friday,JFK Airport,4,7,39478.31
Friday,JFK Airport,4,8,19991.61
Friday,JFK Airport,4,9,22062.19
Friday,JFK Airport,4,10,28680.37
Friday,JFK Airport,4,11,26591.05
Friday,JFK Airport,4,12,16973.18
Friday,JFK Airport,4,13,35065.64
Friday,JFK Airport,4,14,45708.71
Friday,JFK Airport,4,15,51855.11
Friday,JFK Airport,4,16,45443.99
Friday,JFK Airport,4,17,44209.69
Friday,JFK Airport,4,18,41058.75
Friday,JFK Airport,4,19,51567.28
Friday,JFK Airport,4,20,46475.28
Friday,JFK Airport,4,21,47998.73
Friday,JFK Airport,4,22,63044.79
Friday,JFK Airport,4,23,42962.79
Friday,JFK Airport,5,0,36999.14
Friday,JFK Airport,5,1,13970.04
Friday,JFK Airport,5,2,2380.88
Friday,JFK Airport,5,3,2714.86
Friday,JFK Airport,5,4,1232.93
Friday,JFK Airport,5,5,16787.49
Friday,JFK Airport,5,6,24733.81
Friday,JFK Airport,5,7,44000.73
Friday,JFK Airport,5,8,26191.47
Friday,JFK Airport,5,9,16086.82
Friday,JFK Airport,5,10,19963.77
Friday,JFK Airport,5,11,25833.01
Friday,JFK Airport,5,12,19251.48
Friday,JFK Airport,5,13,36199.06
Friday,JFK Airport,5,14,42712.14
Friday,JFK Airport,5,15,48581.57
Friday,JFK Airport,5,16,53674.58
Friday,JFK Airport,5,17,40385.77
Friday,JFK Airport,5,18,35338.75
Friday,JFK Airport,5,19,39742.52
Friday,JFK Airport,5,20,43654.06
Friday,JFK Airport,5,21,39893.47
Friday,JFK Airport,5,22,53907.87
Friday,JFK Airport,5,23,34461.15
Friday,LaGuardia Airport,2,0,6796.29
Friday,LaGuardia Airport,2,1,1712.46
Friday,LaGuardia Airport,2,2,25.53
Friday,LaGuardia Airport,2,3,183.3
Friday,LaGuardia Airport,2,4,223.88
Friday,LaGuardia Airport,2,5,379.77
Friday,LaGuardia Airport,2,6,386.25
Friday,LaGuardia Airport,2,7,6731.24
Friday,LaGuardia Airport,2,8,16275.039999999999
Friday,LaGuardia Airport,2,9,27760.51
Friday,LaGuardia Airport,2,10,36190.82
Friday,LaGuardia Airport,2,11,29097.53
Friday,LaGuardia Airport,2,12,34226.19
Friday,LaGuardia Airport,2,13,37996.75
Friday,LaGuardia Airport,2,14,43450.99
Friday,LaGuardia Airport,2,15,45539.24
Friday,LaGuardia Airport,2,16,45925.2
Friday,LaGuardia Airport,2,17,36422.2
Friday,LaGuardia Airport,2,18,32283.16
Friday,LaGuardia Airport,2,19,31508.19
Friday,LaGuardia Airport,2,20,33892.34
Friday,LaGuardia Airport,2,21,36027.35
Friday,LaGuardia Airport,2,22,22682.03
Friday,LaGuardia Airport,2,23,27774.35
Friday,LaGuardia Airport,3,0,11496.58
Friday,LaGuardia Airport,3,1,296.76
Friday,LaGuardia Airport,3,3,27.95
Friday,LaGuardia Airport,3,4,172.51
Friday,LaGuardia Airport,3,5,363.96999999999997
Friday,LaGuardia Airport,3,6,164.57
Friday,LaGuardia Airport,3,7,8085.82
Friday,LaGuardia Airport,3,8,18774.92
Friday,LaGuardia Airport,3,9,31157.63
Friday,LaGuardia Airport,3,10,37884.46
Friday,LaGuardia Airport,3,11,32850.36
Friday,LaGuardia Airport,3,12,36538.41
Friday,LaGuardia Airport,3,13,33608.88
Friday,LaGuardia Airport,3,14,49003.6
Friday,LaGuardia Airport,3,15,54892.58
Friday,LaGuardia Airport,3,16,51357.68
Friday,LaGuardia Airport,3,17,38303.15
Friday,LaGuardia Airport,3,18,44549.42
Friday,LaGuardia Airport,3,19,40918.23
Friday,LaGuardia Airport,3,20,38457.29
Friday,LaGuardia Airport,3,21,30474.64
Friday,LaGuardia Airport,3,22,29185.14
Friday,LaGuardia Airport,3,23,25324.2
Friday,LaGuardia Airport,4,0,11343.78
Friday,LaGuardia Airport,4,1,1816.5
Friday,LaGuardia Airport,4,2,60.81
Friday,LaGuardia Airport,4,3,101.07
Friday,LaGuardia Airport,4,4,195.87
Friday,LaGuardia Airport,4,5,230.06
Friday,LaGuardia Airport,4,6,710.33
Friday,LaGuardia Airport,4,7,8990.74
Friday,LaGuardia Airport,4,8,19798.77
Friday,LaGuardia Airport,4,9,28448.74
Friday,LaGuardia Airport,4,10,38997.52
Friday,LaGuardia Airport,4,11,33278.53
Friday,LaGuardia Airport,4,12,35600.34
Friday,LaGuardia Airport,4,13,35566.87
Friday,LaGuardia Airport,4,14,38112.56
Friday,LaGuardia Airport,4,15,54492.54
Friday,LaGuardia Airport,4,16,59342.32
Friday,LaGuardia Airport,4,17,38678.21
Friday,LaGuardia Airport,4,18,48036.37
Friday,LaGuardia Airport,4,19,44320.66
Friday,LaGuardia Airport,4,20,41011.93
Friday,LaGuardia Airport,4,21,37123.72
Friday,LaGuardia Airport,4,22,32359.16
Friday,LaGuardia Airport,4,23,27179.42
Friday,LaGuardia Airport,5,0,6930.25
Friday,LaGuardia Airport,5,1,92.65
Friday,LaGuardia Airport,5,2,161.77
Friday,LaGuardia Airport,5,3,39.269999999999996
Friday,LaGuardia Airport,5,4,177.32
Friday,LaGuardia Airport,5,5,422.72
Friday,LaGuardia Airport,5,6,787.04
Friday,LaGuardia Airport,5,7,9146.36
Friday,LaGuardia Airport,5,8,17374.07
Friday,LaGuardia Airport,5,9,26811.53
Friday,LaGuardia Airport,5,10,34639.1
Friday,LaGuardia Airport,5,11,31877.99
Friday,LaGuardia Airport,5,12,36590.69
Friday,LaGuardia Airport,5,13,36294.93
Friday,LaGuardia Airport,5,14,45206.99
Friday,LaGuardia Airport,5,15,47374.21
Friday,LaGuardia Airport,5,16,47281.69
Friday,LaGuardia Airport,5,17,52246.86
Friday,LaGuardia Airport,5,18,46627.44
Friday,LaGuardia Airport,5,19,37780.41
Friday,LaGuardia Airport,5,20,29964.93
Friday,LaGuardia Airport,5,21,35090.77
Friday,LaGuardia Airport,5,22,29040.3
Friday,LaGuardia Airport,5,23,25137.17
Friday,Lower East Side,2,0,12609.59
Friday,Lower East Side,2,1,10881.09
Friday,Lower East Side,2,2,7388.28
Friday,Lower East Side,2,3,5134.41
Friday,Lower East Side,2,4,3635.19
Friday,Lower East Side,2,5,2217.35
Friday,Lower East Side,2,6,2541.72
Friday,Lower East Side,2,7,2770.98
Friday,Lower East Side,2,8,4727.14
Friday,Lower East Side,2,9,4200.0
Friday,Lower East Side,2,10,3656.01
Friday,Lower East Side,2,11,4320.4
Friday,Lower East Side,2,12,5962.65
Friday,Lower East Side,2,13,5227.86
Friday,Lower East Side,2,14,6154.47
Friday,Lower East Side,2,15,6388.27
Friday,Lower East Side,2,16,6210.83
Friday,Lower East Side,2,17,6234.35
Friday,Lower East Side,2,18,8558.75
Friday,Lower East Side,2,19,9359.73
Friday,Lower East Side,2,20,11449.25
Friday,Lower East Side,2,21,12718.97
Friday,Lower East Side,2,22,14860.79
Friday,Lower East Side,2,23,18971.52
Friday,Lower East Side,3,0,11613.57
Friday,Lower East Side,3,1,9521.2
Friday,Lower East Side,3,2,7436.36
Friday,Lower East Side,3,3,4793.54
Friday,Lower East Side,3,4,3800.82
Friday,Lower East Side,3,5,2817.88
Friday,Lower East Side,3,6,4405.63
Friday,Lower East Side,3,7,3746.87
Friday,Lower East Side,3,8,4424.48
Friday,Lower East Side,3,9,3381.42
Friday,Lower East Side,3,10,3370.95
Friday,Lower East Side,3,11,5117.68
Friday,Lower East Side,3,12,4233.47
Friday,Lower East Side,3,13,4631.82
Friday,Lower East Side,3,14,5563.4
Friday,Lower East Side,3,15,4804.9
Friday,Lower East Side,3,16,4980.79
Friday,Lower East Side,3,17,5764.16
Friday,Lower East Side,3,18,6382.54
Friday,Lower East Side,3,19,8742.07
Friday,Lower East Side,3,20,9636.68
Friday,Lower East Side,3,21,12042.42
Friday,Lower East Side,3,22,15549.69
Friday,Lower East Side,3,23,19623.16
Friday,Lower East Side,4,0,11930.21
Friday,Lower East Side,4,1,8938.42
Friday,Lower East Side,4,2,6561.63
Friday,Lower East Side,4,3,4360.52
Friday,Lower East Side,4,4,3200.9900000000002
Friday,Lower East Side,4,5,2526.28
Friday,Lower East Side,4,6,3335.07
Friday,Lower East Side,4,7,3076.73
Friday,Lower East Side,4,8,3472.82
Friday,Lower East Side,4,9,4513.15
Friday,Lower East Side,4,10,3889.0099999999998
Friday,Lower East Side,4,11,3935.64
Friday,Lower East Side,4,12,4918.31
Friday,Lower East Side,4,13,6202.46
Friday,Lower East Side,4,14,6201.1
Friday,Lower East Side,4,15,5577.01
Friday,Lower East Side,4,16,4953.44
Friday,Lower East Side,4,17,6081.24
Friday,Lower East Side,4,18,7045.39
Friday,Lower East Side,4,19,9036.61
Friday,Lower East Side,4,20,9415.01
Friday,Lower East Side,4,21,11881.99
Friday,Lower East Side,4,22,14726.43
Friday,Lower East Side,4,23,17048.15
Friday,Lower East Side,5,0,10278.24
Friday,Lower East Side,5,1,9056.49
Friday,Lower East Side,5,2,6554.52
Friday,Lower East Side,5,3,4393.7
Friday,Lower East Side,5,4,2953.47
Friday,Lower East Side,5,5,3921.84
Friday,Lower East Side,5,6,3597.5099999999998
Friday,Lower East Side,5,7,3829.98
Friday,Lower East Side,5,8,4368.92
Friday,Lower East Side,5,9,3696.27
Friday,Lower East Side,5,10,3478.47
Friday,Lower East Side,5,11,4325.72
Friday,Lower East Side,5,12,5174.41
Friday,Lower East Side,5,13,5001.31
Friday,Lower East Side,5,14,5378.81
Friday,Lower East Side,5,15,5565.64
Friday,Lower East Side,5,16,5103.74
Friday,Lower East Side,5,17,5399.0
Friday,Lower East Side,5,18,6691.67
Friday,Lower East Side,5,19,8356.22
Friday,Lower East Side,5,20,8836.02
Friday,Lower East Side,5,21,10910.01
Friday,Lower East Side,5,22,14632.64
Friday,Lower East Side,5,23,20617.74
Friday,Midtown Center,2,0,9527.94
Friday,Midtown Center,2,1,4466.86
Friday,Midtown Center,2,2,2637.22
Friday,Midtown Center,2,3,1337.84
Friday,Midtown Center,2,4,1990.86
Friday,Midtown Center,2,5,2416.83
Friday,Midtown Center,2,6,2655.09
Friday,Midtown Center,2,7,4187.07
Friday,Midtown Center,2,8,5335.8
Friday,Midtown Center,2,9,5999.88
Friday,Midtown Center,2,10,7524.32
Friday,Midtown Center,2,11,11811.91
Friday,Midtown Center,2,12,12340.85
Friday,Midtown Center,2,13,13518.38
Friday,Midtown Center,2,14,15521.45
Friday,Midtown Center,2,15,13010.13
Friday,Midtown Center,2,16,15518.67
Friday,Midtown Center,2,17,15658.63
Friday,Midtown Center,2,18,14229.09
Friday,Midtown Center,2,19,12770.49
Friday,Midtown Center,2,20,10726.04
Friday,Midtown Center,2,21,9377.63
Friday,Midtown Center,2,22,10471.35
Friday,Midtown Center,2,23,9177.68
Friday,Midtown Center,3,0,8604.43
Friday,Midtown Center,3,1,4694.4
Friday,Midtown Center,3,2,2675.25
Friday,Midtown Center,3,3,1806.33
Friday,Midtown Center,3,4,2170.46
Friday,Midtown Center,3,5,2300.95
Friday,Midtown Center,3,6,3385.03
Friday,Midtown Center,3,7,4259.45
Friday,Midtown Center,3,8,4428.49
Friday,Midtown Center,3,9,5623.64
Friday,Midtown Center,3,10,6524.41
Friday,Midtown Center,3,11,8416.14
Friday,Midtown Center,3,12,9252.21
Friday,Midtown Center,3,13,11146.05
Friday,Midtown Center,3,14,12055.35
Friday,Midtown Center,3,15,12586.73
Friday,Midtown Center,3,16,11736.1
Friday,Midtown Center,3,17,12924.78
Friday,Midtown Center,3,18,10659.12
Friday,Midtown Center,3,19,9805.83
Friday,Midtown Center,3,20,9623.63
Friday,Midtown Center,3,21,9951.65
Friday,Midtown Center,3,22,10880.64
Friday,Midtown Center,3,23,9420.95
Friday,Midtown Center,4,0,9546.31
Friday,Midtown Center,4,1,4383.81
Friday,Midtown Center,4,2,1994.99
Friday,Midtown Center,4,3,2095.81
Friday,Midtown Center,4,4,2340.81
Friday,Midtown Center,4,5,2925.47
Friday,Midtown Center,4,6,3402.96
Friday,Midtown Center,4,7,3495.69
Friday,Midtown Center,4,8,4315.3
Friday,Midtown Center,4,9,5600.07
Friday,Midtown Center,4,10,6999.61
Friday,Midtown Center,4,11,7094.12
Friday,Midtown Center,4,12,9787.52
Friday,Midtown Center,4,13,11177.13
Friday,Midtown Center,4,14,13159.07
Friday,Midtown Center,4,15,12309.65
Friday,Midtown Center,4,16,11851.02
Friday,Midtown Center,4,17,12582.24
Friday,Midtown Center,4,18,11317.23
Friday,Midtown Center,4,19,10546.61
Friday,Midtown Center,4,20,10848.74
Friday,Midtown Center,4,21,11347.68
Friday,Midtown Center,4,22,11632.35
Friday,Midtown Center,4,23,6992.44
Friday,Midtown Center,5,0,9904.32
Friday,Midtown Center,5,1,4895.61
Friday,Midtown Center,5,2,2764.33
Friday,Midtown Center,5,3,1635.32
Friday,Midtown Center,5,4,1945.7
Friday,Midtown Center,5,5,2889.74
Friday,Midtown Center,5,6,3193.37
Friday,Midtown Center,5,7,3512.75
Friday,Midtown Center,5,8,3784.88
Friday,Midtown Center,5,9,5550.24
Friday,Midtown Center,5,10,6404.95
Friday,Midtown Center,5,11,8315.94
Friday,Midtown Center,5,12,10319.46
Friday,Midtown Center,5,13,11764.98
Friday,Midtown Center,5,14,13937.81
Friday,Midtown Center,5,15,12207.15
Friday,Midtown Center,5,16,11153.5
Friday,Midtown Center,5,17,11977.7
Friday,Midtown Center,5,18,12736.58
Friday,Midtown Center,5,19,11254.14
Friday,Midtown Center,5,20,11910.38
Friday,Midtown Center,5,21,9995.45
Friday,Midtown Center,5,22,14046.95
Friday,Midtown Center,5,23,10595.9
Friday,Midtown South,2,0,9238.07
Friday,Midtown South,2,1,5886.0
Friday,Midtown South,2,2,3731.65
Friday,Midtown South,2,3,2562.19
Friday,Midtown South,2,4,4105.34
Friday,Midtown South,2,5,4506.15
Friday,Midtown South,2,6,4995.37
Friday,Midtown South,2,7,5716.75
Friday,Midtown South,2,8,7875.61
Friday,Midtown South,2,9,8423.03
Friday,Midtown South,2,10,8367.37
Friday,Midtown South,2,11,8841.39
Friday,Midtown South,2,12,9511.78
Friday,Midtown South,2,13,8932.34
Friday,Midtown South,2,14,8017.08
Friday,Midtown South,2,15,9555.08
Friday,Midtown South,2,16,10195.83
Friday,Midtown South,2,17,9122.64
Friday,Midtown South,2,18,10964.22
Friday,Midtown South,2,19,8951.73
Friday,Midtown South,2,20,9783.62
Friday,Midtown South,2,21,9234.31
Friday,Midtown South,2,22,11145.58
Friday,Midtown South,2,23,11187.68
Friday,Midtown South,3,0,8545.66
Friday,Midtown South,3,1,5998.3
Friday,Midtown South,3,2,3431.9
Friday,Midtown South,3,3,3210.18
Friday,Midtown South,3,4,4484.36
Friday,Midtown South,3,5,5703.37
Friday,Midtown South,3,6,5708.01
Friday,Midtown South,3,7,6345.39
