weekday,Zone,week_number,hour,driver_pay
Friday,East Chelsea,3,22,14870.5
Friday,East Chelsea,3,23,11573.97
Friday,East Chelsea,4,0,8461.33
Friday,East Chelsea,4,1,4865.05
Friday,East Chelsea,4,2,4286.87
Friday,East Chelsea,4,3,3186.05
Friday,East Chelsea,4,4,4405.11
Friday,East Chelsea,4,5,5386.46
Friday,East Chelsea,4,6,5893.96
Friday,East Chelsea,4,7,7173.09
Friday,East Chelsea,4,8,9105.43
Friday,East Chelsea,4,9,8197.79
Friday,East Chelsea,4,10,8048.47
Friday,East Chelsea,4,11,7861.38
Friday,East Chelsea,4,12,9705.22
Friday,East Chelsea,4,13,12114.19
Friday,East Chelsea,4,14,10969.23
Friday,East Chelsea,4,15,11111.18
Friday,East Chelsea,4,16,10515.4
Friday,East Chelsea,4,17,11746.11
Friday,East Chelsea,4,18,11946.18
Friday,East Chelsea,4,19,12369.43
Friday,East Chelsea,4,20,13141.27
Friday,East Chelsea,4,21,14130.95
Friday,East Chelsea,4,22,20835.87
Friday,East Chelsea,4,23,17725.54
Friday,East Chelsea,5,0,3121.57
Friday,East Chelsea,5,1,2129.16
Friday,East Chelsea,5,2,2095.21
Friday,East Chelsea,5,3,1436.19
Friday,East Chelsea,5,4,2017.19
Friday,East Chelsea,5,5,1497.69
Friday,East Chelsea,5,6,1672.7
Friday,East Chelsea,5,7,1858.17
Friday,East Chelsea,5,8,2466.21
Friday,East Chelsea,5,9,2721.42
Friday,East Chelsea,5,10,3668.1
Friday,East Chelsea,5,11,5834.9
Friday,East Chelsea,5,12,5449.95
Friday,East Chelsea,5,13,6442.21
Friday,East Chelsea,5,14,7728.45
Friday,East Chelsea,5,15,5296.01
Friday,East Chelsea,5,16,6800.1
Friday,East Chelsea,5,17,8215.3
Friday,East Chelsea,5,18,8119.34
Friday,East Chelsea,5,19,7119.75
Friday,East Chelsea,5,20,6276.7
Friday,East Chelsea,5,21,7588.2
Friday,East Chelsea,5,22,7064.93
Friday,East Chelsea,5,23,9153.65
Friday,East Village,1,0,31381.73
Friday,East Village,1,1,31264.36
Friday,East Village,1,2,27827.48
Friday,East Village,1,3,18692.67
Friday,East Village,1,4,10799.039999999999
Friday,East Village,1,5,6035.19
Friday,East Village,1,6,4738.51
Friday,East Village,1,7,4488.4
Friday,East Village,1,8,5102.39
Friday,East Village,1,9,5382.39
Friday,East Village,1,10,5047.51
Friday,East Village,1,11,5155.05
Friday,East Village,1,12,5396.95
Friday,East Village,1,13,4942.92
Friday,East Village,1,14,6000.58
Friday,East Village,1,15,5516.52
Friday,East Village,1,16,6085.38
Friday,East Village,1,17,7640.8
Friday,East Village,1,18,9917.08
Friday,East Village,1,19,11728.17
Friday,East Village,1,20,12973.88
Friday,East Village,1,21,16704.69
Friday,East Village,1,22,22785.81
Friday,East Village,1,23,25631.96
Friday,East Village,2,0,9393.5
Friday,East Village,2,1,8376.99
Friday,East Village,2,2,5927.4
Friday,East Village,2,3,4156.65
Friday,East Village,2,4,4346.2
Friday,East Village,2,5,4068.48
Friday,East Village,2,6,3391.37
Friday,East Village,2,7,4265.64
Friday,East Village,2,8,4549.41
Friday,East Village,2,9,4560.28
Friday,East Village,2,10,4446.55
Friday,East Village,2,11,5160.31
Friday,East Village,2,12,4782.6
Friday,East Village,2,13,6047.81
Friday,East Village,2,14,5391.91
Friday,East Village,2,15,5499.5
Friday,East Village,2,16,5607.07
Friday,East Village,2,17,6830.29
Friday,East Village,2,18,8960.05
Friday,East Village,2,19,12227.85
Friday,East Village,2,20,11886.06
Friday,East Village,2,21,14988.25
Friday,East Village,2,22,20126.31
Friday,East Village,2,23,22531.85
Friday,East Village,3,0,11681.98
Friday,East Village,3,1,9165.84
Friday,East Village,3,2,6676.98
Friday,East Village,3,3,5008.92
Friday,East Village,3,4,4545.25
Friday,East Village,3,5,3748.72
Friday,East Village,3,6,4378.02
Friday,East Village,3,7,5694.12
Friday,East Village,3,8,6166.12
Friday,East Village,3,9,5299.21
Friday,East Village,3,10,4218.53
Friday,East Village,3,11,4297.68
Friday,East Village,3,12,5346.7
Friday,East Village,3,13,5856.32
Friday,East Village,3,14,5900.04
Friday,East Village,3,15,5767.69
Friday,East Village,3,16,5874.46
Friday,East Village,3,17,5943.95
Friday,East Village,3,18,8733.2
Friday,East Village,3,19,12879.03
Friday,East Village,3,20,13054.54
Friday,East Village,3,21,15104.39
Friday,East Village,3,22,19449.28
Friday,East Village,3,23,19156.89
Friday,East Village,4,0,16377.79
Friday,East Village,4,1,7994.42
Friday,East Village,4,2,7046.9
Friday,East Village,4,3,4855.62
Friday,East Village,4,4,5705.98
Friday,East Village,4,5,5121.93
Friday,East Village,4,6,5664.44
Friday,East Village,4,7,6079.25
Friday,East Village,4,8,7783.93
Friday,East Village,4,9,6315.1
Friday,East Village,4,10,5149.75
Friday,East Village,4,11,5205.48
Friday,East Village,4,12,6081.77
Friday,East Village,4,13,7528.48
Friday,East Village,4,14,8467.16
Friday,East Village,4,15,8377.4
Friday,East Village,4,16,8187.67
Friday,East Village,4,17,10588.78
Friday,East Village,4,18,14972.97
Friday,East Village,4,19,16986.7
Friday,East Village,4,20,16488.52
Friday,East Village,4,21,19908.56
Friday,East Village,4,22,19320.72
Friday,East Village,4,23,23598.44
Friday,East Village,5,0,3910.36
Friday,East Village,5,1,2703.6
Friday,East Village,5,2,1650.54
Friday,East Village,5,3,1680.71
Friday,East Village,5,4,1130.33
Friday,East Village,5,5,1103.94
Friday,East Village,5,6,1297.59
Friday,East Village,5,7,917.55
Friday,East Village,5,8,1563.96
Friday,East Village,5,9,1557.72
Friday,East Village,5,10,1705.12
Friday,East Village,5,11,2302.74
Friday,East Village,5,12,3386.4
Friday,East Village,5,13,3414.76
Friday,East Village,5,14,3550.73
Friday,East Village,5,15,3883.99
Friday,East Village,5,16,4282.11
Friday,East Village,5,17,4221.37
Friday,East Village,5,18,5985.81
Friday,East Village,5,19,6572.92
Friday,East Village,5,20,7869.44
Friday,East Village,5,21,8452.3
Friday,East Village,5,22,9581.94
Friday,East Village,5,23,9387.63
Friday,JFK Airport,1,0,26052.68
Friday,JFK Airport,1,1,10959.22
Friday,JFK Airport,1,2,4922.15
Friday,JFK Airport,1,3,1007.72
Friday,JFK Airport,1,4,1834.8400000000001
Friday,JFK Airport,1,5,12792.52
Friday,JFK Airport,1,6,15403.82
Friday,JFK Airport,1,7,24233.57
Friday,JFK Airport,1,8,15738.52
Friday,JFK Airport,1,9,18373.78
Friday,JFK Airport,1,10,21936.1
Friday,JFK Airport,1,11,13489.06
Friday,JFK Airport,1,12,17188.8
Friday,JFK Airport,1,13,20271.01
Friday,JFK Airport,1,14,36832.7
Friday,JFK Airport,1,15,39909.59
Friday,JFK Airport,1,16,40683.18
Friday,JFK Airport,1,17,32915.11
Friday,JFK Airport,1,18,30953.420000000002
Friday,JFK Airport,1,19,33227.56
Friday,JFK Airport,1,20,42214.42
Friday,JFK Airport,1,21,32215.47
Friday,JFK Airport,1,22,34365.4
Friday,JFK Airport,1,23,24669.56
Friday,JFK Airport,2,0,17959.57
Friday,JFK Airport,2,1,6230.9
Friday,JFK Airport,2,2,870.1899999999999
Friday,JFK Airport,2,3,1475.1399999999999
Friday,JFK Airport,2,4,3448.98
Friday,JFK Airport,2,5,15259.21
Friday,JFK Airport,2,6,25489.13
Friday,JFK Airport,2,7,35485.14
Friday,JFK Airport,2,8,17338.96
Friday,JFK Airport,2,9,17268.67
Friday,JFK Airport,2,10,32218.23
Friday,JFK Airport,2,11,15772.9
Friday,JFK Airport,2,12,19306.79
Friday,JFK Airport,2,13,28123.3
Friday,JFK Airport,2,14,37204.67
Friday,JFK Airport,2,15,49551.0
Friday,JFK Airport,2,16,55511.2
Friday,JFK Airport,2,17,39884.34
Friday,JFK Airport,2,18,35182.54
Friday,JFK Airport,2,19,48201.58
Friday,JFK Airport,2,20,42078.36
Friday,JFK Airport,2,21,37005.25
Friday,JFK Airport,2,22,44705.53
Friday,JFK Airport,2,23,37957.51
Friday,JFK Airport,3,0,33264.61
Friday,JFK Airport,3,1,4679.97
Friday,JFK Airport,3,2,967.05
Friday,JFK Airport,3,3,847.01
Friday,JFK Airport,3,4,2769.71
Friday,JFK Airport,3,5,20857.89
Friday,JFK Airport,3,6,27907.75
Friday,JFK Airport,3,7,36357.28
Friday,JFK Airport,3,8,19338.34
Friday,JFK Airport,3,9,19296.86
Friday,JFK Airport,3,10,35991.07
Friday,JFK Airport,3,11,21827.52
Friday,JFK Airport,3,12,30643.39
Friday,JFK Airport,3,13,33715.64
Friday,JFK Airport,3,14,40548.19
Friday,JFK Airport,3,15,66652.02
Friday,JFK Airport,3,16,46671.9
Friday,JFK Airport,3,17,37060.61
Friday,JFK Airport,3,18,37214.1
Friday,JFK Airport,3,19,47125.4
Friday,JFK Airport,3,20,47479.34
Friday,JFK Airport,3,21,46601.93
Friday,JFK Airport,3,22,35589.87
Friday,JFK Airport,3,23,33888.32
Friday,JFK Airport,4,0,36096.21
Friday,JFK Airport,4,1,31279.62
Friday,JFK Airport,4,2,11094.13
Friday,JFK Airport,4,3,5151.94
Friday,JFK Airport,4,4,2558.84
Friday,JFK Airport,4,5,17283.83
Friday,JFK Airport,4,6,22272.92
Friday,JFK Airport,4,7,27201.83
Friday,JFK Airport,4,8,29912.6
Friday,JFK Airport,4,9,21464.1
Friday,JFK Airport,4,10,23338.83
Friday,JFK Airport,4,11,25958.12
Friday,JFK Airport,4,12,24900.07
Friday,JFK Airport,4,13,28004.52
Friday,JFK Airport,4,14,31159.0
Friday,JFK Airport,4,15,43412.340000000004
Friday,JFK Airport,4,16,64423.46
Friday,JFK Airport,4,17,31657.3
Friday,JFK Airport,4,18,35779.56
Friday,JFK Airport,4,19,33019.66
Friday,JFK Airport,4,20,48516.96
Friday,JFK Airport,4,21,44440.47
Friday,JFK Airport,4,22,36070.93
Friday,JFK Airport,4,23,43105.37
Friday,JFK Airport,5,0,9776.63
Friday,JFK Airport,5,1,2451.75
Friday,JFK Airport,5,2,803.92
Friday,JFK Airport,5,3,1104.33
Friday,JFK Airport,5,4,1379.6200000000001
Friday,JFK Airport,5,5,6083.16
Friday,JFK Airport,5,6,8232.91
Friday,JFK Airport,5,7,11342.67
Friday,JFK Airport,5,8,12333.88
Friday,JFK Airport,5,9,14543.66
Friday,JFK Airport,5,10,22101.87
Friday,JFK Airport,5,11,15727.62
Friday,JFK Airport,5,12,15257.08
Friday,JFK Airport,5,13,21666.59
Friday,JFK Airport,5,14,25788.57
Friday,JFK Airport,5,15,27416.53
Friday,JFK Airport,5,16,40009.93
Friday,JFK Airport,5,17,28284.76
Friday,JFK Airport,5,18,20133.35
Friday,JFK Airport,5,19,34070.14
Friday,JFK Airport,5,20,27927.33
Friday,JFK Airport,5,21,35423.25
Friday,JFK Airport,5,22,35015.14
Friday,JFK Airport,5,23,24515.38
Friday,LaGuardia Airport,1,0,1365.24
Friday,LaGuardia Airport,1,1,61.599999999999994
Friday,LaGuardia Airport,1,2,185.45999999999998
Friday,LaGuardia Airport,1,3,120.51
Friday,LaGuardia Airport,1,4,84.95
Friday,LaGuardia Airport,1,5,333.63
Friday,LaGuardia Airport,1,6,464.15
Friday,LaGuardia Airport,1,7,8723.08
Friday,LaGuardia Airport,1,8,19875.15
Friday,LaGuardia Airport,1,9,28682.64
Friday,LaGuardia Airport,1,10,35575.63
Friday,LaGuardia Airport,1,11,33201.14
Friday,LaGuardia Airport,1,12,27681.83
Friday,LaGuardia Airport,1,13,37378.23
Friday,LaGuardia Airport,1,14,38362.79
Friday,LaGuardia Airport,1,15,39156.27
Friday,LaGuardia Airport,1,16,43802.94
Friday,LaGuardia Airport,1,17,32621.8
Friday,LaGuardia Airport,1,18,37151.21
Friday,LaGuardia Airport,1,19,29490.89
Friday,LaGuardia Airport,1,20,31584.17
Friday,LaGuardia Airport,1,21,36066.63
Friday,LaGuardia Airport,1,22,22586.26
Friday,LaGuardia Airport,1,23,23342.48
Friday,LaGuardia Airport,2,0,27869.27
Friday,LaGuardia Airport,2,1,4921.51
Friday,LaGuardia Airport,2,2,1623.51
Friday,LaGuardia Airport,2,3,1018.46
Friday,LaGuardia Airport,2,4,241.36
Friday,LaGuardia Airport,2,5,435.59999999999997
Friday,LaGuardia Airport,2,6,603.74
Friday,LaGuardia Airport,2,7,9912.23
Friday,LaGuardia Airport,2,8,23393.73
Friday,LaGuardia Airport,2,9,33805.24
Friday,LaGuardia Airport,2,10,43369.7
Friday,LaGuardia Airport,2,11,32439.56
Friday,LaGuardia Airport,2,12,31958.2
Friday,LaGuardia Airport,2,13,33571.92
Friday,LaGuardia Airport,2,14,57825.96
Friday,LaGuardia Airport,2,15,50327.26
Friday,LaGuardia Airport,2,16,52722.97
Friday,LaGuardia Airport,2,17,52445.06
Friday,LaGuardia Airport,2,18,45271.33
Friday,LaGuardia Airport,2,19,38540.65
Friday,LaGuardia Airport,2,20,40673.82
Friday,LaGuardia Airport,2,21,41610.81
Friday,LaGuardia Airport,2,22,29501.84
Friday,LaGuardia Airport,2,23,27287.0
Friday,LaGuardia Airport,3,0,7441.38
Friday,LaGuardia Airport,3,1,2895.79
Friday,LaGuardia Airport,3,2,24.28
Friday,LaGuardia Airport,3,3,83.71000000000001
Friday,LaGuardia Airport,3,4,167.64000000000001
Friday,LaGuardia Airport,3,5,253.91
Friday,LaGuardia Airport,3,6,222.76
Friday,LaGuardia Airport,3,7,8298.06
Friday,LaGuardia Airport,3,8,20485.02
Friday,LaGuardia Airport,3,9,34177.07
Friday,LaGuardia Airport,3,10,41285.22
Friday,LaGuardia Airport,3,11,46775.21
Friday,LaGuardia Airport,3,12,34818.67
Friday,LaGuardia Airport,3,13,40831.1
Friday,LaGuardia Airport,3,14,57867.48
Friday,LaGuardia Airport,3,15,56986.48
Friday,LaGuardia Airport,3,16,60573.51
Friday,LaGuardia Airport,3,17,56848.19
Friday,LaGuardia Airport,3,18,45070.7
Friday,LaGuardia Airport,3,19,46275.04
Friday,LaGuardia Airport,3,20,43872.82
Friday,LaGuardia Airport,3,21,36087.2
Friday,LaGuardia Airport,3,22,27829.26
Friday,LaGuardia Airport,3,23,29527.1
Friday,LaGuardia Airport,4,0,56552.46
Friday,LaGuardia Airport,4,1,7158.36
Friday,LaGuardia Airport,4,2,2309.61
Friday,LaGuardia Airport,4,3,80.94999999999999
Friday,LaGuardia Airport,4,4,251.89
Friday,LaGuardia Airport,4,5,84.31
Friday,LaGuardia Airport,4,6,570.23
Friday,LaGuardia Airport,4,7,7970.34
Friday,LaGuardia Airport,4,8,21076.46
Friday,LaGuardia Airport,4,9,30422.87
Friday,LaGuardia Airport,4,10,45882.28
Friday,LaGuardia Airport,4,11,30377.79
Friday,LaGuardia Airport,4,12,39347.05
Friday,LaGuardia Airport,4,13,36003.37
Friday,LaGuardia Airport,4,14,50068.37
Friday,LaGuardia Airport,4,15,46545.52
Friday,LaGuardia Airport,4,16,58827.71
Friday,LaGuardia Airport,4,17,45544.3
Friday,LaGuardia Airport,4,18,45158.5
Friday,LaGuardia Airport,4,19,42269.8
Friday,LaGuardia Airport,4,20,46241.87
Friday,LaGuardia Airport,4,21,33092.31
Friday,LaGuardia Airport,4,22,30556.04
Friday,LaGuardia Airport,4,23,33579.84
Friday,LaGuardia Airport,5,0,241.38
Friday,LaGuardia Airport,5,1,56.71
