weekday,Zone,week_number,hour,driver_pay
Friday,Crown Heights North,2,22,9095.71
Friday,Crown Heights North,2,23,9796.43
Friday,Crown Heights North,3,0,3766.79
Friday,Crown Heights North,3,1,2560.24
Friday,Crown Heights North,3,2,1573.91
Friday,Crown Heights North,3,3,1969.26
Friday,Crown Heights North,3,4,3564.66
Friday,Crown Heights North,3,5,4596.06
Friday,Crown Heights North,3,6,7924.45
Friday,Crown Heights North,3,7,9682.24
Friday,Crown Heights North,3,8,9436.27
Friday,Crown Heights North,3,9,8117.17
Friday,Crown Heights North,3,10,6687.05
Friday,Crown Heights North,3,11,6137.08
Friday,Crown Heights North,3,12,7774.34
Friday,Crown Heights North,3,13,7955.51
Friday,Crown Heights North,3,14,6535.6
Friday,Crown Heights North,3,15,8031.62
Friday,Crown Heights North,3,16,8656.49
Friday,Crown Heights North,3,17,8735.92
Friday,Crown Heights North,3,18,9627.95
Friday,Crown Heights North,3,19,10297.4
Friday,Crown Heights North,3,20,9379.35
Friday,Crown Heights North,3,21,7862.24
Friday,Crown Heights North,3,22,8651.35
Friday,Crown Heights North,3,23,7846.45
Friday,Crown Heights North,4,0,3601.09
Friday,Crown Heights North,4,1,2158.91
Friday,Crown Heights North,4,2,1855.57
Friday,Crown Heights North,4,3,1957.77
Friday,Crown Heights North,4,4,3313.3
Friday,Crown Heights North,4,5,4007.45
Friday,Crown Heights North,4,6,6609.86
Friday,Crown Heights North,4,7,8636.25
Friday,Crown Heights North,4,8,8418.61
Friday,Crown Heights North,4,9,7379.51
Friday,Crown Heights North,4,10,6709.62
Friday,Crown Heights North,4,11,6149.7
Friday,Crown Heights North,4,12,7068.82
Friday,Crown Heights North,4,13,6611.58
Friday,Crown Heights North,4,14,7203.4
Friday,Crown Heights North,4,15,8467.34
Friday,Crown Heights North,4,16,7550.2
Friday,Crown Heights North,4,17,8536.68
Friday,Crown Heights North,4,18,10769.44
Friday,Crown Heights North,4,19,10661.03
Friday,Crown Heights North,4,20,9344.28
Friday,Crown Heights North,4,21,9590.74
Friday,Crown Heights North,4,22,9678.72
Friday,Crown Heights North,4,23,9454.45
Friday,Crown Heights North,5,0,4064.37
Friday,Crown Heights North,5,1,2485.75
Friday,Crown Heights North,5,2,1917.95
Friday,Crown Heights North,5,3,2331.49
Friday,Crown Heights North,5,4,2809.7599999999998
Friday,Crown Heights North,5,5,4888.48
Friday,Crown Heights North,5,6,5499.7699999999995
Friday,Crown Heights North,5,7,5888.61
Friday,Crown Heights North,5,8,6777.86
Friday,Crown Heights North,5,9,6865.12
Friday,Crown Heights North,5,10,5991.73
Friday,Crown Heights North,5,11,5514.0599999999995
Friday,Crown Heights North,5,12,5610.19
Friday,Crown Heights North,5,13,6266.21
Friday,Crown Heights North,5,14,6328.8
Friday,Crown Heights North,5,15,6820.1
Friday,Crown Heights North,5,16,7429.12
Friday,Crown Heights North,5,17,8320.78
Friday,Crown Heights North,5,18,8461.24
Friday,Crown Heights North,5,19,9127.28
Friday,Crown Heights North,5,20,8003.76
Friday,Crown Heights North,5,21,8883.7
Friday,Crown Heights North,5,22,9289.83
Friday,Crown Heights North,5,23,9689.55
Friday,East Chelsea,2,0,8076.75
Friday,East Chelsea,2,1,3830.47
Friday,East Chelsea,2,2,3695.84
Friday,East Chelsea,2,3,3383.37
Friday,East Chelsea,2,4,4292.07
Friday,East Chelsea,2,5,4598.04
Friday,East Chelsea,2,6,4778.47
Friday,East Chelsea,2,7,5192.6
Friday,East Chelsea,2,8,6643.59
Friday,East Chelsea,2,9,7854.5599999999995
Friday,East Chelsea,2,10,8665.52
Friday,East Chelsea,2,11,9246.69
Friday,East Chelsea,2,12,9685.11
Friday,East Chelsea,2,13,9425.03
Friday,East Chelsea,2,14,9112.5
Friday,East Chelsea,2,15,9811.71
Friday,East Chelsea,2,16,9257.33
Friday,East Chelsea,2,17,9171.35
Friday,East Chelsea,2,18,8964.27
Friday,East Chelsea,2,19,9833.87
Friday,East Chelsea,2,20,10389.9
Friday,East Chelsea,2,21,9941.22
Friday,East Chelsea,2,22,15456.4
Friday,East Chelsea,2,23,10593.32
Friday,East Chelsea,3,0,5014.42
Friday,East Chelsea,3,1,3788.41
Friday,East Chelsea,3,2,3601.49
Friday,East Chelsea,3,3,3953.0
Friday,East Chelsea,3,4,5230.34
Friday,East Chelsea,3,5,3660.05
Friday,East Chelsea,3,6,5255.12
Friday,East Chelsea,3,7,5675.72
Friday,East Chelsea,3,8,6517.08
Friday,East Chelsea,3,9,6400.65
Friday,East Chelsea,3,10,7276.17
Friday,East Chelsea,3,11,7982.29
Friday,East Chelsea,3,12,8853.55
Friday,East Chelsea,3,13,12537.7
Friday,East Chelsea,3,14,8817.05
Friday,East Chelsea,3,15,8681.89
Friday,East Chelsea,3,16,8363.67
Friday,East Chelsea,3,17,9215.71
Friday,East Chelsea,3,18,9712.75
Friday,East Chelsea,3,19,10922.97
Friday,East Chelsea,3,20,9875.27
Friday,East Chelsea,3,21,12282.28
Friday,East Chelsea,3,22,16266.33
Friday,East Chelsea,3,23,14912.6
Friday,East Chelsea,4,0,5941.92
Friday,East Chelsea,4,1,4226.55
Friday,East Chelsea,4,2,3473.22
Friday,East Chelsea,4,3,3226.83
Friday,East Chelsea,4,4,3191.62
Friday,East Chelsea,4,5,3353.81
Friday,East Chelsea,4,6,5106.94
Friday,East Chelsea,4,7,5995.61
Friday,East Chelsea,4,8,7346.31
Friday,East Chelsea,4,9,6811.87
Friday,East Chelsea,4,10,7177.84
Friday,East Chelsea,4,11,8188.58
Friday,East Chelsea,4,12,7784.24
Friday,East Chelsea,4,13,10510.57
Friday,East Chelsea,4,14,8745.01
Friday,East Chelsea,4,15,9337.45
Friday,East Chelsea,4,16,9369.4
Friday,East Chelsea,4,17,9778.47
Friday,East Chelsea,4,18,11175.26
Friday,East Chelsea,4,19,11145.17
Friday,East Chelsea,4,20,9931.34
Friday,East Chelsea,4,21,10603.48
Friday,East Chelsea,4,22,10856.71
Friday,East Chelsea,4,23,11682.71
Friday,East Chelsea,5,0,6853.43
Friday,East Chelsea,5,1,3915.91
Friday,East Chelsea,5,2,3954.05
Friday,East Chelsea,5,3,3701.34
Friday,East Chelsea,5,4,4245.37
Friday,East Chelsea,5,5,4213.96
Friday,East Chelsea,5,6,4634.74
Friday,East Chelsea,5,7,5435.05
Friday,East Chelsea,5,8,7271.14
Friday,East Chelsea,5,9,7276.12
Friday,East Chelsea,5,10,8141.74
Friday,East Chelsea,5,11,9534.47
Friday,East Chelsea,5,12,11705.61
Friday,East Chelsea,5,13,9503.19
Friday,East Chelsea,5,14,7735.26
Friday,East Chelsea,5,15,8647.25
Friday,East Chelsea,5,16,8725.37
Friday,East Chelsea,5,17,9160.99
Friday,East Chelsea,5,18,9447.47
Friday,East Chelsea,5,19,10723.11
Friday,East Chelsea,5,20,9406.79
Friday,East Chelsea,5,21,10456.31
Friday,East Chelsea,5,22,13068.45
Friday,East Chelsea,5,23,18440.07
Friday,East Village,2,0,10605.15
Friday,East Village,2,1,8313.6
Friday,East Village,2,2,6281.53
Friday,East Village,2,3,4752.41
Friday,East Village,2,4,4578.14
Friday,East Village,2,5,3886.09
Friday,East Village,2,6,3967.0099999999998
Friday,East Village,2,7,4229.11
Friday,East Village,2,8,4699.79
Friday,East Village,2,9,4999.1
Friday,East Village,2,10,4952.18
Friday,East Village,2,11,5671.36
Friday,East Village,2,12,5401.22
Friday,East Village,2,13,6416.05
Friday,East Village,2,14,5068.89
Friday,East Village,2,15,7479.07
Friday,East Village,2,16,6142.85
Friday,East Village,2,17,8254.03
Friday,East Village,2,18,9451.21
Friday,East Village,2,19,11041.11
Friday,East Village,2,20,11981.47
Friday,East Village,2,21,15798.32
Friday,East Village,2,22,17574.22
Friday,East Village,2,23,22468.46
Friday,East Village,3,0,9380.6
Friday,East Village,3,1,7306.33
Friday,East Village,3,2,6497.32
Friday,East Village,3,3,4476.19
Friday,East Village,3,4,3982.69
Friday,East Village,3,5,4054.0
Friday,East Village,3,6,5106.73
Friday,East Village,3,7,3956.2
Friday,East Village,3,8,5017.33
Friday,East Village,3,9,5003.75
Friday,East Village,3,10,4332.35
Friday,East Village,3,11,4662.38
Friday,East Village,3,12,6478.08
Friday,East Village,3,13,6217.52
Friday,East Village,3,14,6086.9
Friday,East Village,3,15,5662.88
Friday,East Village,3,16,6007.27
Friday,East Village,3,17,6774.32
Friday,East Village,3,18,9642.62
Friday,East Village,3,19,11639.46
Friday,East Village,3,20,13437.13
Friday,East Village,3,21,13486.76
Friday,East Village,3,22,18987.71
Friday,East Village,3,23,22104.13
Friday,East Village,4,0,9993.71
Friday,East Village,4,1,8385.65
Friday,East Village,4,2,6566.16
Friday,East Village,4,3,4725.38
Friday,East Village,4,4,3426.85
Friday,East Village,4,5,3923.4900000000002
Friday,East Village,4,6,4381.51
Friday,East Village,4,7,4433.35
Friday,East Village,4,8,5352.84
Friday,East Village,4,9,4732.54
Friday,East Village,4,10,4803.49
Friday,East Village,4,11,4946.79
Friday,East Village,4,12,4805.76
Friday,East Village,4,13,5783.19
Friday,East Village,4,14,5492.44
Friday,East Village,4,15,5655.32
Friday,East Village,4,16,7371.07
Friday,East Village,4,17,7197.05
Friday,East Village,4,18,8551.11
Friday,East Village,4,19,12063.96
Friday,East Village,4,20,13058.47
Friday,East Village,4,21,15203.44
Friday,East Village,4,22,18773.79
Friday,East Village,4,23,23194.11
Friday,East Village,5,0,11804.86
Friday,East Village,5,1,8032.56
Friday,East Village,5,2,6986.34
Friday,East Village,5,3,5651.79
Friday,East Village,5,4,3522.32
Friday,East Village,5,5,3322.39
Friday,East Village,5,6,4175.13
Friday,East Village,5,7,3614.3
Friday,East Village,5,8,4860.25
Friday,East Village,5,9,4514.27
Friday,East Village,5,10,4382.5
Friday,East Village,5,11,4805.44
Friday,East Village,5,12,4733.57
Friday,East Village,5,13,4954.54
Friday,East Village,5,14,5239.6
Friday,East Village,5,15,6367.89
Friday,East Village,5,16,6340.62
Friday,East Village,5,17,6464.96
Friday,East Village,5,18,9495.31
Friday,East Village,5,19,10399.36
Friday,East Village,5,20,12335.75
Friday,East Village,5,21,16425.19
Friday,East Village,5,22,19165.91
Friday,East Village,5,23,21205.9
Friday,JFK Airport,2,0,24636.36
Friday,JFK Airport,2,1,14218.38
Friday,JFK Airport,2,2,9177.05
Friday,JFK Airport,2,3,4911.15
Friday,JFK Airport,2,4,2161.77
Friday,JFK Airport,2,5,6062.15
Friday,JFK Airport,2,6,21634.2
Friday,JFK Airport,2,7,27298.31
Friday,JFK Airport,2,8,23957.05
Friday,JFK Airport,2,9,17993.9
Friday,JFK Airport,2,10,23613.71
Friday,JFK Airport,2,11,17998.14
Friday,JFK Airport,2,12,24657.16
Friday,JFK Airport,2,13,28469.7
Friday,JFK Airport,2,14,38776.5
Friday,JFK Airport,2,15,50186.54
Friday,JFK Airport,2,16,40961.86
Friday,JFK Airport,2,17,32280.03
Friday,JFK Airport,2,18,39715.86
Friday,JFK Airport,2,19,36287.03
Friday,JFK Airport,2,20,34493.56
Friday,JFK Airport,2,21,27799.94
Friday,JFK Airport,2,22,45365.14
Friday,JFK Airport,2,23,43522.02
Friday,JFK Airport,3,0,52798.32
Friday,JFK Airport,3,1,27370.36
Friday,JFK Airport,3,2,4604.15
Friday,JFK Airport,3,3,3965.77
Friday,JFK Airport,3,4,2942.34
Friday,JFK Airport,3,5,6432.37
Friday,JFK Airport,3,6,15039.19
Friday,JFK Airport,3,7,34847.54
Friday,JFK Airport,3,8,24899.0
Friday,JFK Airport,3,9,12528.26
Friday,JFK Airport,3,10,19008.14
Friday,JFK Airport,3,11,19743.04
Friday,JFK Airport,3,12,28998.75
Friday,JFK Airport,3,13,30815.77
Friday,JFK Airport,3,14,35604.43
Friday,JFK Airport,3,15,41546.71
Friday,JFK Airport,3,16,59525.21
Friday,JFK Airport,3,17,34449.8
Friday,JFK Airport,3,18,32834.97
Friday,JFK Airport,3,19,33889.46
Friday,JFK Airport,3,20,34263.1
Friday,JFK Airport,3,21,32506.71
Friday,JFK Airport,3,22,36372.4
Friday,JFK Airport,3,23,41960.46
Friday,JFK Airport,4,0,28346.1
Friday,JFK Airport,4,1,8322.73
Friday,JFK Airport,4,2,2146.33
Friday,JFK Airport,4,3,1370.8
Friday,JFK Airport,4,4,1517.39
Friday,JFK Airport,4,5,6705.87
Friday,JFK Airport,4,6,35495.73
Friday,JFK Airport,4,7,43388.29
Friday,JFK Airport,4,8,15986.72
Friday,JFK Airport,4,9,12224.97
Friday,JFK Airport,4,10,19733.67
Friday,JFK Airport,4,11,23404.31
Friday,JFK Airport,4,12,27741.53
Friday,JFK Airport,4,13,40492.21
Friday,JFK Airport,4,14,51196.73
Friday,JFK Airport,4,15,53919.12
Friday,JFK Airport,4,16,47209.54
Friday,JFK Airport,4,17,42990.55
Friday,JFK Airport,4,18,44990.47
Friday,JFK Airport,4,19,44206.63
Friday,JFK Airport,4,20,44190.96
Friday,JFK Airport,4,21,47969.62
Friday,JFK Airport,4,22,47757.81
Friday,JFK Airport,4,23,54876.21
Friday,JFK Airport,5,0,29060.36
Friday,JFK Airport,5,1,16192.8
Friday,JFK Airport,5,2,1335.2
Friday,JFK Airport,5,3,3078.78
Friday,JFK Airport,5,4,1915.59
Friday,JFK Airport,5,5,5764.94
Friday,JFK Airport,5,6,29805.76
Friday,JFK Airport,5,7,28765.81
Friday,JFK Airport,5,8,22840.24
Friday,JFK Airport,5,9,20081.17
Friday,JFK Airport,5,10,24398.42
Friday,JFK Airport,5,11,26309.02
Friday,JFK Airport,5,12,29494.6
Friday,JFK Airport,5,13,24039.16
Friday,JFK Airport,5,14,42545.04
Friday,JFK Airport,5,15,59210.93
Friday,JFK Airport,5,16,50638.71
Friday,JFK Airport,5,17,40002.08
Friday,JFK Airport,5,18,42933.58
Friday,JFK Airport,5,19,35223.02
Friday,JFK Airport,5,20,40528.11
Friday,JFK Airport,5,21,34663.18
Friday,JFK Airport,5,22,32041.92
Friday,JFK Airport,5,23,56412.36
Friday,LaGuardia Airport,2,0,19290.44
Friday,LaGuardia Airport,2,1,1605.03
Friday,LaGuardia Airport,2,2,44.31
Friday,LaGuardia Airport,2,3,918.92
Friday,LaGuardia Airport,2,4,223.57
Friday,LaGuardia Airport,2,5,331.6
Friday,LaGuardia Airport,2,6,906.01
Friday,LaGuardia Airport,2,7,7536.5
Friday,LaGuardia Airport,2,8,16158.23
Friday,LaGuardia Airport,2,9,23959.75
Friday,LaGuardia Airport,2,10,33265.68
Friday,LaGuardia Airport,2,11,26162.84
Friday,LaGuardia Airport,2,12,30781.54
Friday,LaGuardia Airport,2,13,31223.35
Friday,LaGuardia Airport,2,14,40591.31
Friday,LaGuardia Airport,2,15,38728.39
Friday,LaGuardia Airport,2,16,41601.92
Friday,LaGuardia Airport,2,17,31531.47
Friday,LaGuardia Airport,2,18,36799.6
Friday,LaGuardia Airport,2,19,33589.86
Friday,LaGuardia Airport,2,20,31120.83
Friday,LaGuardia Airport,2,21,21568.33
Friday,LaGuardia Airport,2,22,20901.0
Friday,LaGuardia Airport,2,23,26801.22
Friday,LaGuardia Airport,3,0,26060.78
Friday,LaGuardia Airport,3,1,4604.59
Friday,LaGuardia Airport,3,2,1704.96
Friday,LaGuardia Airport,3,3,238.49
Friday,LaGuardia Airport,3,4,255.25
Friday,LaGuardia Airport,3,5,315.37
Friday,LaGuardia Airport,3,6,508.18
Friday,LaGuardia Airport,3,7,9372.17
Friday,LaGuardia Airport,3,8,15196.54
Friday,LaGuardia Airport,3,9,20364.86
Friday,LaGuardia Airport,3,10,25002.4
Friday,LaGuardia Airport,3,11,30168.09
Friday,LaGuardia Airport,3,12,19223.22
Friday,LaGuardia Airport,3,13,20884.579999999998
Friday,LaGuardia Airport,3,14,44893.22
Friday,LaGuardia Airport,3,15,45528.93
Friday,LaGuardia Airport,3,16,52365.58
Friday,LaGuardia Airport,3,17,41768.68
Friday,LaGuardia Airport,3,18,42559.62
Friday,LaGuardia Airport,3,19,41187.81
Friday,LaGuardia Airport,3,20,34152.31
Friday,LaGuardia Airport,3,21,37279.96
Friday,LaGuardia Airport,3,22,28932.68
Friday,LaGuardia Airport,3,23,30212.34
Friday,LaGuardia Airport,4,0,14343.99
Friday,LaGuardia Airport,4,1,320.44
Friday,LaGuardia Airport,4,2,23.23
Friday,LaGuardia Airport,4,4,341.62
Friday,LaGuardia Airport,4,5,297.15
Friday,LaGuardia Airport,4,6,841.9
Friday,LaGuardia Airport,4,7,7315.71
Friday,LaGuardia Airport,4,8,16577.64
Friday,LaGuardia Airport,4,9,25335.58
Friday,LaGuardia Airport,4,10,35902.2
Friday,LaGuardia Airport,4,11,24651.02
Friday,LaGuardia Airport,4,12,30005.26
Friday,LaGuardia Airport,4,13,33416.59
Friday,LaGuardia Airport,4,14,41477.7
Friday,LaGuardia Airport,4,15,45915.38
Friday,LaGuardia Airport,4,16,44579.48
Friday,LaGuardia Airport,4,17,33385.99
Friday,LaGuardia Airport,4,18,35910.8
Friday,LaGuardia Airport,4,19,34213.72
Friday,LaGuardia Airport,4,20,30460.06
Friday,LaGuardia Airport,4,21,31415.79
Friday,LaGuardia Airport,4,22,23069.68
Friday,LaGuardia Airport,4,23,28655.07
Friday,LaGuardia Airport,5,0,9184.75
Friday,LaGuardia Airport,5,1,1773.76
Friday,LaGuardia Airport,5,2,75.58
Friday,LaGuardia Airport,5,3,32.69
Friday,LaGuardia Airport,5,4,83.33
Friday,LaGuardia Airport,5,5,288.04
Friday,LaGuardia Airport,5,6,711.51
Friday,LaGuardia Airport,5,7,8618.81
Friday,LaGuardia Airport,5,8,16256.89
Friday,LaGuardia Airport,5,9,24954.29
Friday,LaGuardia Airport,5,10,38098.92
Friday,LaGuardia Airport,5,11,28805.02
Friday,LaGuardia Airport,5,12,29964.65
Friday,LaGuardia Airport,5,13,35429.7
Friday,LaGuardia Airport,5,14,39145.81
Friday,LaGuardia Airport,5,15,36046.38
Friday,LaGuardia Airport,5,16,37244.34
Friday,LaGuardia Airport,5,17,26060.91
Friday,LaGuardia Airport,5,18,35371.11
Friday,LaGuardia Airport,5,19,38715.64
Friday,LaGuardia Airport,5,20,27371.15
Friday,LaGuardia Airport,5,21,28272.93
Friday,LaGuardia Airport,5,22,21013.78
Friday,LaGuardia Airport,5,23,32926.49
Friday,Midtown Center,2,0,8136.35
Friday,Midtown Center,2,1,4618.37
Friday,Midtown Center,2,2,2599.95
Friday,Midtown Center,2,3,1535.64
Friday,Midtown Center,2,4,1735.78
Friday,Midtown Center,2,5,2125.44
Friday,Midtown Center,2,6,2314.54
Friday,Midtown Center,2,7,2616.51
Friday,Midtown Center,2,8,3929.32
Friday,Midtown Center,2,9,5866.28
Friday,Midtown Center,2,10,8315.0
Friday,Midtown Center,2,11,8959.7
Friday,Midtown Center,2,12,10172.55
Friday,Midtown Center,2,13,9384.29
Friday,Midtown Center,2,14,11228.5
Friday,Midtown Center,2,15,11564.54
Friday,Midtown Center,2,16,11732.95
Friday,Midtown Center,2,17,11688.77
Friday,Midtown Center,2,18,11470.17
Friday,Midtown Center,2,19,10401.46
Friday,Midtown Center,2,20,9393.37
Friday,Midtown Center,2,21,8293.91
Friday,Midtown Center,2,22,10348.98
Friday,Midtown Center,2,23,9763.37
Friday,Midtown Center,3,0,7184.7
Friday,Midtown Center,3,1,4002.29
Friday,Midtown Center,3,2,2435.27
Friday,Midtown Center,3,3,1215.24
Friday,Midtown Center,3,4,1630.69
Friday,Midtown Center,3,5,2476.96
Friday,Midtown Center,3,6,2840.55
Friday,Midtown Center,3,7,3942.84
Friday,Midtown Center,3,8,4918.95
Friday,Midtown Center,3,9,5860.81
Friday,Midtown Center,3,10,6458.62
Friday,Midtown Center,3,11,7486.32
Friday,Midtown Center,3,12,12373.28
Friday,Midtown Center,3,13,13158.6
Friday,Midtown Center,3,14,12364.41
Friday,Midtown Center,3,15,11212.79
Friday,Midtown Center,3,16,13191.35
Friday,Midtown Center,3,17,10446.08
Friday,Midtown Center,3,18,10473.13
Friday,Midtown Center,3,19,10269.61
Friday,Midtown Center,3,20,9631.16
Friday,Midtown Center,3,21,10694.01
Friday,Midtown Center,3,22,12166.04
Friday,Midtown Center,3,23,10879.83
Friday,Midtown Center,4,0,7129.62
Friday,Midtown Center,4,1,4415.19
Friday,Midtown Center,4,2,1833.94
Friday,Midtown Center,4,3,1065.67
Friday,Midtown Center,4,4,1180.53
Friday,Midtown Center,4,5,2139.89
Friday,Midtown Center,4,6,2278.75
Friday,Midtown Center,4,7,3768.66
Friday,Midtown Center,4,8,3971.22
Friday,Midtown Center,4,9,4754.91
Friday,Midtown Center,4,10,5958.73
Friday,Midtown Center,4,11,8580.19
Friday,Midtown Center,4,12,9289.39
Friday,Midtown Center,4,13,11355.64
Friday,Midtown Center,4,14,12703.84
Friday,Midtown Center,4,15,11774.34
Friday,Midtown Center,4,16,12874.61
Friday,Midtown Center,4,17,11054.77
Friday,Midtown Center,4,18,10901.66
Friday,Midtown Center,4,19,9586.27
Friday,Midtown Center,4,20,8618.69
Friday,Midtown Center,4,21,9562.63
Friday,Midtown Center,4,22,15668.27
Friday,Midtown Center,4,23,10816.79
Friday,Midtown Center,5,0,7389.58
Friday,Midtown Center,5,1,4131.06
Friday,Midtown Center,5,2,2481.34
Friday,Midtown Center,5,3,1318.88
Friday,Midtown Center,5,4,1595.52
Friday,Midtown Center,5,5,2287.32
Friday,Midtown Center,5,6,2357.69
Friday,Midtown Center,5,7,2681.59
Friday,Midtown Center,5,8,4080.34
Friday,Midtown Center,5,9,4600.0
Friday,Midtown Center,5,10,6082.4800000000005
Friday,Midtown Center,5,11,5538.24
Friday,Midtown Center,5,12,8990.45
Friday,Midtown Center,5,13,10109.22
Friday,Midtown Center,5,14,9718.69
Friday,Midtown Center,5,15,9771.89
Friday,Midtown Center,5,16,10067.91
Friday,Midtown Center,5,17,10382.07
Friday,Midtown Center,5,18,10175.85
Friday,Midtown Center,5,19,11000.29
Friday,Midtown Center,5,20,10126.73
Friday,Midtown Center,5,21,9875.42
Friday,Midtown Center,5,22,11300.97
Friday,Midtown Center,5,23,11932.73
Friday,Midtown South,2,0,8699.07
Friday,Midtown South,2,1,6662.4
Friday,Midtown South,2,2,3933.4
Friday,Midtown South,2,3,3682.02
Friday,Midtown South,2,4,3646.09
Friday,Midtown South,2,5,3484.72
Friday,Midtown South,2,6,4156.09
Friday,Midtown South,2,7,5267.1
Friday,Midtown South,2,8,4724.14
Friday,Midtown South,2,9,7043.38
Friday,Midtown South,2,10,6704.19
Friday,Midtown South,2,11,7840.28
Friday,Midtown South,2,12,8737.94
Friday,Midtown South,2,13,9088.43
Friday,Midtown South,2,14,8906.57
Friday,Midtown South,2,15,7624.55
Friday,Midtown South,2,16,7931.34
Friday,Midtown South,2,17,7162.42
Friday,Midtown South,2,18,7510.81
Friday,Midtown South,2,19,9054.94
Friday,Midtown South,2,20,8526.87
Friday,Midtown South,2,21,9163.26
Friday,Midtown South,2,22,10785.43
Friday,Midtown South,2,23,11626.36
Friday,Midtown South,3,0,7162.45
Friday,Midtown South,3,1,6118.4
Friday,Midtown South,3,2,4078.57
