weekday,Zone,week_number,hour,driver_pay
Friday,East Chelsea,1,7,5257.99
Friday,East Chelsea,1,8,7271.42
Friday,East Chelsea,1,9,7391.7
Friday,East Chelsea,1,10,8085.07
Friday,East Chelsea,1,11,6532.3
Friday,East Chelsea,1,12,10322.89
Friday,East Chelsea,1,13,8240.53
Friday,East Chelsea,1,14,7961.43
Friday,East Chelsea,1,15,7986.77
Friday,East Chelsea,1,16,7343.2
Friday,East Chelsea,1,17,9092.03
Friday,East Chelsea,1,18,9215.29
Friday,East Chelsea,1,19,9350.9
Friday,East Chelsea,1,20,9146.78
Friday,East Chelsea,1,21,8101.6
Friday,East Chelsea,1,22,8525.23
Friday,East Chelsea,1,23,9227.33
Friday,East Chelsea,2,0,6665.33
Friday,East Chelsea,2,1,4686.21
Friday,East Chelsea,2,2,3246.57
Friday,East Chelsea,2,3,2564.25
Friday,East Chelsea,2,4,3718.94
Friday,East Chelsea,2,5,3861.3
Friday,East Chelsea,2,6,4292.68
Friday,East Chelsea,2,7,5053.05
Friday,East Chelsea,2,8,6550.85
Friday,East Chelsea,2,9,6952.67
Friday,East Chelsea,2,10,6649.65
Friday,East Chelsea,2,11,8118.78
Friday,East Chelsea,2,12,7304.22
Friday,East Chelsea,2,13,9013.75
Friday,East Chelsea,2,14,8626.84
Friday,East Chelsea,2,15,11052.79
Friday,East Chelsea,2,16,10025.07
Friday,East Chelsea,2,17,9345.12
Friday,East Chelsea,2,18,13225.1
Friday,East Chelsea,2,19,12409.41
Friday,East Chelsea,2,20,10595.53
Friday,East Chelsea,2,21,12058.78
Friday,East Chelsea,2,22,15045.39
Friday,East Chelsea,2,23,15176.85
Friday,East Chelsea,3,0,5681.8
Friday,East Chelsea,3,1,3450.35
Friday,East Chelsea,3,2,2506.29
Friday,East Chelsea,3,3,2571.39
Friday,East Chelsea,3,4,4147.59
Friday,East Chelsea,3,5,3086.03
Friday,East Chelsea,3,6,4141.23
Friday,East Chelsea,3,7,4302.5
Friday,East Chelsea,3,8,6035.32
Friday,East Chelsea,3,9,6954.22
Friday,East Chelsea,3,10,7591.28
Friday,East Chelsea,3,11,7095.49
Friday,East Chelsea,3,12,8185.5199999999995
Friday,East Chelsea,3,13,8645.29
Friday,East Chelsea,3,14,9268.12
Friday,East Chelsea,3,15,9099.54
Friday,East Chelsea,3,16,7675.81
Friday,East Chelsea,3,17,9298.24
Friday,East Chelsea,3,18,11049.78
Friday,East Chelsea,3,19,12596.82
Friday,East Chelsea,3,20,9555.63
Friday,East Chelsea,3,21,9301.65
Friday,East Chelsea,3,22,11039.38
Friday,East Chelsea,3,23,9867.21
Friday,East Chelsea,4,0,6178.68
Friday,East Chelsea,4,1,2970.69
Friday,East Chelsea,4,2,2501.75
Friday,East Chelsea,4,3,2342.67
Friday,East Chelsea,4,4,3737.5
Friday,East Chelsea,4,5,3920.5099999999998
Friday,East Chelsea,4,6,4225.74
Friday,East Chelsea,4,7,5465.76
Friday,East Chelsea,4,8,5775.32
Friday,East Chelsea,4,9,6627.3
Friday,East Chelsea,4,10,6146.92
Friday,East Chelsea,4,11,6978.09
Friday,East Chelsea,4,12,8155.89
Friday,East Chelsea,4,13,8710.11
Friday,East Chelsea,4,14,7044.07
Friday,East Chelsea,4,15,7844.78
Friday,East Chelsea,4,16,6667.16
Friday,East Chelsea,4,17,7864.27
Friday,East Chelsea,4,18,9155.38
Friday,East Chelsea,4,19,9857.88
Friday,East Chelsea,4,20,8825.74
Friday,East Chelsea,4,21,8658.52
Friday,East Chelsea,4,22,10181.19
Friday,East Chelsea,4,23,10973.57
Friday,East Village,1,0,10929.9
Friday,East Village,1,1,7228.91
Friday,East Village,1,2,4948.79
Friday,East Village,1,3,3505.02
Friday,East Village,1,4,3623.03
Friday,East Village,1,5,2928.24
Friday,East Village,1,6,3706.59
Friday,East Village,1,7,4184.22
Friday,East Village,1,8,4901.58
Friday,East Village,1,9,5882.84
Friday,East Village,1,10,4871.37
Friday,East Village,1,11,4990.92
Friday,East Village,1,12,4705.9
Friday,East Village,1,13,4356.76
Friday,East Village,1,14,5620.15
Friday,East Village,1,15,5524.3
Friday,East Village,1,16,5135.33
Friday,East Village,1,17,6703.96
Friday,East Village,1,18,8603.36
Friday,East Village,1,19,11311.35
Friday,East Village,1,20,14112.3
Friday,East Village,1,21,15606.34
Friday,East Village,1,22,18952.16
Friday,East Village,1,23,23448.35
Friday,East Village,2,0,12461.06
Friday,East Village,2,1,9964.32
Friday,East Village,2,2,7451.61
Friday,East Village,2,3,5147.79
Friday,East Village,2,4,5132.9
Friday,East Village,2,5,3334.05
Friday,East Village,2,6,4443.94
Friday,East Village,2,7,4273.54
Friday,East Village,2,8,6227.19
Friday,East Village,2,9,5313.0
Friday,East Village,2,10,5385.9
Friday,East Village,2,11,4631.63
Friday,East Village,2,12,5429.8
Friday,East Village,2,13,5515.45
Friday,East Village,2,14,6645.73
Friday,East Village,2,15,6672.03
Friday,East Village,2,16,6754.7300000000005
Friday,East Village,2,17,8278.01
Friday,East Village,2,18,12387.2
Friday,East Village,2,19,15217.79
Friday,East Village,2,20,15152.47
Friday,East Village,2,21,17061.46
Friday,East Village,2,22,21339.14
Friday,East Village,2,23,25538.82
Friday,East Village,3,0,8159.81
Friday,East Village,3,1,5823.87
Friday,East Village,3,2,4978.16
Friday,East Village,3,3,3621.81
Friday,East Village,3,4,3634.12
Friday,East Village,3,5,3727.68
Friday,East Village,3,6,2951.56
Friday,East Village,3,7,4370.19
Friday,East Village,3,8,5078.73
Friday,East Village,3,9,5113.66
Friday,East Village,3,10,4992.0
Friday,East Village,3,11,4969.01
Friday,East Village,3,12,6134.65
Friday,East Village,3,13,5425.99
Friday,East Village,3,14,6321.9
Friday,East Village,3,15,6865.69
Friday,East Village,3,16,6980.96
Friday,East Village,3,17,7343.56
Friday,East Village,3,18,10659.53
Friday,East Village,3,19,12078.21
Friday,East Village,3,20,12930.46
Friday,East Village,3,21,15784.92
Friday,East Village,3,22,17808.96
Friday,East Village,3,23,20762.25
Friday,East Village,4,0,9173.64
Friday,East Village,4,1,6588.48
Friday,East Village,4,2,5300.83
Friday,East Village,4,3,4322.97
Friday,East Village,4,4,3656.16
Friday,East Village,4,5,4033.86
Friday,East Village,4,6,3773.22
Friday,East Village,4,7,3271.41
Friday,East Village,4,8,5104.88
Friday,East Village,4,9,4777.82
Friday,East Village,4,10,4420.78
Friday,East Village,4,11,4269.61
Friday,East Village,4,12,4077.43
Friday,East Village,4,13,5343.91
Friday,East Village,4,14,4504.1
Friday,East Village,4,15,5390.83
Friday,East Village,4,16,5517.39
Friday,East Village,4,17,6058.93
Friday,East Village,4,18,9321.17
Friday,East Village,4,19,10999.32
Friday,East Village,4,20,11384.76
Friday,East Village,4,21,14241.18
Friday,East Village,4,22,17072.36
Friday,East Village,4,23,21058.95
Friday,JFK Airport,1,0,32340.38
Friday,JFK Airport,1,1,8507.92
Friday,JFK Airport,1,2,3435.51
Friday,JFK Airport,1,3,929.1899999999999
Friday,JFK Airport,1,4,1542.74
Friday,JFK Airport,1,5,5615.17
Friday,JFK Airport,1,6,17023.69
Friday,JFK Airport,1,7,27306.82
Friday,JFK Airport,1,8,16120.61
Friday,JFK Airport,1,9,18309.51
Friday,JFK Airport,1,10,18504.43
Friday,JFK Airport,1,11,12709.17
Friday,JFK Airport,1,12,22121.13
Friday,JFK Airport,1,13,19517.89
Friday,JFK Airport,1,14,30361.65
Friday,JFK Airport,1,15,32008.29
Friday,JFK Airport,1,16,48350.35
Friday,JFK Airport,1,17,38973.54
Friday,JFK Airport,1,18,32123.68
Friday,JFK Airport,1,19,25781.94
Friday,JFK Airport,1,20,35557.73
Friday,JFK Airport,1,21,30628.5
Friday,JFK Airport,1,22,32767.74
Friday,JFK Airport,1,23,32776.03
Friday,JFK Airport,2,0,29805.56
Friday,JFK Airport,2,1,5467.87
Friday,JFK Airport,2,2,1027.79
Friday,JFK Airport,2,3,2748.82
Friday,JFK Airport,2,4,2578.47
Friday,JFK Airport,2,5,9809.42
Friday,JFK Airport,2,6,21193.59
Friday,JFK Airport,2,7,28175.43
Friday,JFK Airport,2,8,14101.79
Friday,JFK Airport,2,9,15181.16
Friday,JFK Airport,2,10,17571.25
Friday,JFK Airport,2,11,15889.46
Friday,JFK Airport,2,12,22460.18
Friday,JFK Airport,2,13,22984.14
Friday,JFK Airport,2,14,40034.39
Friday,JFK Airport,2,15,41820.409999999996
Friday,JFK Airport,2,16,53158.89
Friday,JFK Airport,2,17,44420.57
Friday,JFK Airport,2,18,32974.0
Friday,JFK Airport,2,19,39699.14
Friday,JFK Airport,2,20,46393.94
Friday,JFK Airport,2,21,28566.18
Friday,JFK Airport,2,22,43999.33
Friday,JFK Airport,2,23,28480.8
Friday,JFK Airport,3,0,24079.73
Friday,JFK Airport,3,1,5918.45
Friday,JFK Airport,3,2,3562.93
Friday,JFK Airport,3,3,1401.0
Friday,JFK Airport,3,4,828.23
Friday,JFK Airport,3,5,12085.87
Friday,JFK Airport,3,6,23975.98
Friday,JFK Airport,3,7,20626.15
Friday,JFK Airport,3,8,22343.94
Friday,JFK Airport,3,9,14439.82
Friday,JFK Airport,3,10,18465.31
Friday,JFK Airport,3,11,17026.05
Friday,JFK Airport,3,12,20520.42
Friday,JFK Airport,3,13,25147.92
Friday,JFK Airport,3,14,41003.0
Friday,JFK Airport,3,15,46507.9
Friday,JFK Airport,3,16,45463.62
Friday,JFK Airport,3,17,31179.67
Friday,JFK Airport,3,18,36774.39
Friday,JFK Airport,3,19,39579.84
Friday,JFK Airport,3,20,23520.68
Friday,JFK Airport,3,21,39775.52
Friday,JFK Airport,3,22,39696.12
Friday,JFK Airport,3,23,32521.34
Friday,JFK Airport,4,0,29481.36
Friday,JFK Airport,4,1,4950.43
Friday,JFK Airport,4,2,3306.42
Friday,JFK Airport,4,3,2293.19
Friday,JFK Airport,4,4,1197.41
Friday,JFK Airport,4,5,6940.99
Friday,JFK Airport,4,6,22969.54
Friday,JFK Airport,4,7,27537.21
Friday,JFK Airport,4,8,15396.21
Friday,JFK Airport,4,9,16630.56
Friday,JFK Airport,4,10,25096.4
Friday,JFK Airport,4,11,15704.41
Friday,JFK Airport,4,12,24255.62
Friday,JFK Airport,4,13,29373.26
Friday,JFK Airport,4,14,33914.27
Friday,JFK Airport,4,15,44868.98
Friday,JFK Airport,4,16,40051.87
Friday,JFK Airport,4,17,37308.78
Friday,JFK Airport,4,18,34172.22
Friday,JFK Airport,4,19,33302.77
Friday,JFK Airport,4,20,33168.63
Friday,JFK Airport,4,21,37696.09
Friday,JFK Airport,4,22,44456.57
Friday,JFK Airport,4,23,44133.17
Friday,LaGuardia Airport,1,0,3766.77
Friday,LaGuardia Airport,1,1,206.56
Friday,LaGuardia Airport,1,2,36.73
Friday,LaGuardia Airport,1,4,131.87
Friday,LaGuardia Airport,1,5,111.88000000000001
Friday,LaGuardia Airport,1,6,279.45
Friday,LaGuardia Airport,1,7,6997.19
Friday,LaGuardia Airport,1,8,10526.74
Friday,LaGuardia Airport,1,9,21730.69
Friday,LaGuardia Airport,1,10,27834.13
Friday,LaGuardia Airport,1,11,25830.72
Friday,LaGuardia Airport,1,12,23339.82
Friday,LaGuardia Airport,1,13,23508.48
Friday,LaGuardia Airport,1,14,38807.56
Friday,LaGuardia Airport,1,15,32019.920000000002
Friday,LaGuardia Airport,1,16,28814.99
Friday,LaGuardia Airport,1,17,27325.46
Friday,LaGuardia Airport,1,18,29159.81
Friday,LaGuardia Airport,1,19,28021.15
Friday,LaGuardia Airport,1,20,25766.65
Friday,LaGuardia Airport,1,21,20787.57
Friday,LaGuardia Airport,1,22,17640.79
Friday,LaGuardia Airport,1,23,19757.85
Friday,LaGuardia Airport,2,0,8659.99
Friday,LaGuardia Airport,2,1,2473.46
Friday,LaGuardia Airport,2,2,46.05
Friday,LaGuardia Airport,2,3,105.98
Friday,LaGuardia Airport,2,4,74.23
Friday,LaGuardia Airport,2,5,76.91
Friday,LaGuardia Airport,2,6,496.23
Friday,LaGuardia Airport,2,7,6013.87
Friday,LaGuardia Airport,2,8,13388.35
Friday,LaGuardia Airport,2,9,25447.68
Friday,LaGuardia Airport,2,10,32629.47
Friday,LaGuardia Airport,2,11,24826.79
Friday,LaGuardia Airport,2,12,25100.36
Friday,LaGuardia Airport,2,13,27535.98
Friday,LaGuardia Airport,2,14,43189.46
Friday,LaGuardia Airport,2,15,29916.17
Friday,LaGuardia Airport,2,16,38343.24
Friday,LaGuardia Airport,2,17,38759.13
Friday,LaGuardia Airport,2,18,33883.26
Friday,LaGuardia Airport,2,19,42460.19
Friday,LaGuardia Airport,2,20,24225.94
Friday,LaGuardia Airport,2,21,20062.51
Friday,LaGuardia Airport,2,22,24962.45
Friday,LaGuardia Airport,2,23,18985.54
Friday,LaGuardia Airport,3,0,9784.17
Friday,LaGuardia Airport,3,1,1572.66
Friday,LaGuardia Airport,3,2,573.29
Friday,LaGuardia Airport,3,3,42.72
Friday,LaGuardia Airport,3,4,118.96000000000001
Friday,LaGuardia Airport,3,5,363.84
Friday,LaGuardia Airport,3,6,998.7
Friday,LaGuardia Airport,3,7,7083.75
Friday,LaGuardia Airport,3,8,14365.73
Friday,LaGuardia Airport,3,9,20300.49
Friday,LaGuardia Airport,3,10,32416.57
Friday,LaGuardia Airport,3,11,24008.04
Friday,LaGuardia Airport,3,12,24451.75
Friday,LaGuardia Airport,3,13,32771.41
Friday,LaGuardia Airport,3,14,35240.2
Friday,LaGuardia Airport,3,15,42706.7
Friday,LaGuardia Airport,3,16,37712.0
Friday,LaGuardia Airport,3,17,38665.45
Friday,LaGuardia Airport,3,18,30003.71
Friday,LaGuardia Airport,3,19,40888.03
Friday,LaGuardia Airport,3,20,28139.65
Friday,LaGuardia Airport,3,21,23378.33
Friday,LaGuardia Airport,3,22,23856.84
Friday,LaGuardia Airport,3,23,19850.48
Friday,LaGuardia Airport,4,0,10164.93
Friday,LaGuardia Airport,4,1,1124.04
Friday,LaGuardia Airport,4,2,179.72
Friday,LaGuardia Airport,4,3,882.6
Friday,LaGuardia Airport,4,4,154.8
Friday,LaGuardia Airport,4,5,73.44
Friday,LaGuardia Airport,4,6,389.93
Friday,LaGuardia Airport,4,7,7579.24
Friday,LaGuardia Airport,4,8,12742.01
Friday,LaGuardia Airport,4,9,24386.16
Friday,LaGuardia Airport,4,10,31477.18
Friday,LaGuardia Airport,4,11,26930.95
Friday,LaGuardia Airport,4,12,29989.29
Friday,LaGuardia Airport,4,13,27278.4
Friday,LaGuardia Airport,4,14,32956.23
Friday,LaGuardia Airport,4,15,36671.72
Friday,LaGuardia Airport,4,16,26292.41
Friday,LaGuardia Airport,4,17,26489.79
Friday,LaGuardia Airport,4,18,35116.53
Friday,LaGuardia Airport,4,19,30489.2
Friday,LaGuardia Airport,4,20,29746.31
Friday,LaGuardia Airport,4,21,24916.49
Friday,LaGuardia Airport,4,22,21203.66
Friday,LaGuardia Airport,4,23,25186.14
Friday,LaGuardia Airport,5,0,39.07
Friday,Midtown Center,1,0,7846.44
Friday,Midtown Center,1,1,3139.44
Friday,Midtown Center,1,2,1803.82
Friday,Midtown Center,1,3,1949.78
Friday,Midtown Center,1,4,1639.3600000000001
Friday,Midtown Center,1,5,2097.22
Friday,Midtown Center,1,6,1451.9
Friday,Midtown Center,1,7,2740.17
Friday,Midtown Center,1,8,4287.0
Friday,Midtown Center,1,9,4851.04
Friday,Midtown Center,1,10,6230.17
Friday,Midtown Center,1,11,7796.9800000000005
Friday,Midtown Center,1,12,8331.9
Friday,Midtown Center,1,13,8948.31
Friday,Midtown Center,1,14,11410.08
Friday,Midtown Center,1,15,9699.32
Friday,Midtown Center,1,16,10421.33
Friday,Midtown Center,1,17,10841.24
Friday,Midtown Center,1,18,10692.46
Friday,Midtown Center,1,19,10132.2
Friday,Midtown Center,1,20,9649.79
Friday,Midtown Center,1,21,12215.6
Friday,Midtown Center,1,22,12195.65
Friday,Midtown Center,1,23,8665.36
Friday,Midtown Center,2,0,8547.44
Friday,Midtown Center,2,1,4671.02
Friday,Midtown Center,2,2,2236.86
Friday,Midtown Center,2,3,1510.28
Friday,Midtown Center,2,4,2410.06
Friday,Midtown Center,2,5,2031.88
Friday,Midtown Center,2,6,2268.65
Friday,Midtown Center,2,7,3282.41
Friday,Midtown Center,2,8,4445.38
Friday,Midtown Center,2,9,4130.98
Friday,Midtown Center,2,10,5909.05
Friday,Midtown Center,2,11,6823.65
Friday,Midtown Center,2,12,8515.42
Friday,Midtown Center,2,13,10097.83
Friday,Midtown Center,2,14,10087.34
Friday,Midtown Center,2,15,12002.34
Friday,Midtown Center,2,16,12165.1
Friday,Midtown Center,2,17,12623.24
Friday,Midtown Center,2,18,12174.5
Friday,Midtown Center,2,19,11272.1
Friday,Midtown Center,2,20,10776.42
Friday,Midtown Center,2,21,10535.27
Friday,Midtown Center,2,22,9171.7
Friday,Midtown Center,2,23,7800.81
Friday,Midtown Center,3,0,7289.43
Friday,Midtown Center,3,1,4815.45
Friday,Midtown Center,3,2,2571.41
Friday,Midtown Center,3,3,1560.58
Friday,Midtown Center,3,4,1298.04
Friday,Midtown Center,3,5,1512.1
Friday,Midtown Center,3,6,1212.62
Friday,Midtown Center,3,7,2333.23
Friday,Midtown Center,3,8,3687.5099999999998
Friday,Midtown Center,3,9,4600.93
Friday,Midtown Center,3,10,5286.61
Friday,Midtown Center,3,11,7757.19
Friday,Midtown Center,3,12,7965.17
Friday,Midtown Center,3,13,9656.46
Friday,Midtown Center,3,14,11123.83
Friday,Midtown Center,3,15,11159.96
Friday,Midtown Center,3,16,12395.91
Friday,Midtown Center,3,17,10976.81
Friday,Midtown Center,3,18,10470.54
Friday,Midtown Center,3,19,10996.17
Friday,Midtown Center,3,20,9630.57
Friday,Midtown Center,3,21,8653.1
Friday,Midtown Center,3,22,7938.83
Friday,Midtown Center,3,23,11105.45
Friday,Midtown Center,4,0,8048.64
Friday,Midtown Center,4,1,3750.05
Friday,Midtown Center,4,2,2440.17
Friday,Midtown Center,4,3,1164.38
Friday,Midtown Center,4,4,1765.38
Friday,Midtown Center,4,5,1747.46
Friday,Midtown Center,4,6,1832.7
Friday,Midtown Center,4,7,2441.57
Friday,Midtown Center,4,8,3062.96
Friday,Midtown Center,4,9,4453.7300000000005
Friday,Midtown Center,4,10,6339.07
Friday,Midtown Center,4,11,7514.46
Friday,Midtown Center,4,12,7756.79
Friday,Midtown Center,4,13,8574.89
Friday,Midtown Center,4,14,9211.81
Friday,Midtown Center,4,15,10094.7
Friday,Midtown Center,4,16,11506.91
Friday,Midtown Center,4,17,10976.31
Friday,Midtown Center,4,18,10323.16
Friday,Midtown Center,4,19,11086.37
Friday,Midtown Center,4,20,9299.8
Friday,Midtown Center,4,21,10581.75
Friday,Midtown Center,4,22,12805.17
Friday,Midtown Center,4,23,9705.72
Friday,Midtown South,1,0,12115.02
Friday,Midtown South,1,1,6896.79
Friday,Midtown South,1,2,3073.12
Friday,Midtown South,1,3,2626.7599999999998
Friday,Midtown South,1,4,3073.35
Friday,Midtown South,1,5,2491.41
Friday,Midtown South,1,6,3201.02
Friday,Midtown South,1,7,5029.99
Friday,Midtown South,1,8,6682.76
Friday,Midtown South,1,9,6431.42
Friday,Midtown South,1,10,5287.73
Friday,Midtown South,1,11,6777.91
Friday,Midtown South,1,12,6684.27
Friday,Midtown South,1,13,6938.79
Friday,Midtown South,1,14,7713.03
Friday,Midtown South,1,15,7078.15
Friday,Midtown South,1,16,6803.07
Friday,Midtown South,1,17,6436.36
Friday,Midtown South,1,18,7917.01
Friday,Midtown South,1,19,8726.92
Friday,Midtown South,1,20,7197.76
Friday,Midtown South,1,21,8466.28
Friday,Midtown South,1,22,12303.58
Friday,Midtown South,1,23,11897.32
Friday,Midtown South,2,0,10033.28
Friday,Midtown South,2,1,6369.6
Friday,Midtown South,2,2,3861.35
Friday,Midtown South,2,3,2907.21
Friday,Midtown South,2,4,4287.67
Friday,Midtown South,2,5,3374.09
Friday,Midtown South,2,6,4243.16
Friday,Midtown South,2,7,5728.11
Friday,Midtown South,2,8,6490.29
Friday,Midtown South,2,9,6574.54
Friday,Midtown South,2,10,6090.54
Friday,Midtown South,2,11,7582.58
Friday,Midtown South,2,12,6962.51
Friday,Midtown South,2,13,7423.32
Friday,Midtown South,2,14,8443.55
Friday,Midtown South,2,15,8579.34
Friday,Midtown South,2,16,7219.22
Friday,Midtown South,2,17,9122.85
Friday,Midtown South,2,18,9899.23
Friday,Midtown South,2,19,11057.88
Friday,Midtown South,2,20,9882.18
Friday,Midtown South,2,21,10087.79
Friday,Midtown South,2,22,12523.27
Friday,Midtown South,2,23,14492.13
Friday,Midtown South,3,0,6583.8
Friday,Midtown South,3,1,5114.97
Friday,Midtown South,3,2,3089.64
Friday,Midtown South,3,3,2589.58
Friday,Midtown South,3,4,3446.08
Friday,Midtown South,3,5,3296.37
Friday,Midtown South,3,6,3863.71
Friday,Midtown South,3,7,4113.48
Friday,Midtown South,3,8,4760.18
Friday,Midtown South,3,9,4810.01
Friday,Midtown South,3,10,5166.86
Friday,Midtown South,3,11,6015.95
Friday,Midtown South,3,12,6127.58
Friday,Midtown South,3,13,6962.4
Friday,Midtown South,3,14,6644.15
Friday,Midtown South,3,15,5508.07
Friday,Midtown South,3,16,7581.92
Friday,Midtown South,3,17,7024.96
Friday,Midtown South,3,18,8051.47
Friday,Midtown South,3,19,7931.22
Friday,Midtown South,3,20,8079.89
Friday,Midtown South,3,21,9261.25
Friday,Midtown South,3,22,10587.52
Friday,Midtown South,3,23,12368.12
Friday,Midtown South,4,0,6371.9
Friday,Midtown South,4,1,4509.61
Friday,Midtown South,4,2,2898.57
Friday,Midtown South,4,3,2376.57
Friday,Midtown South,4,4,3993.19
Friday,Midtown South,4,5,3946.55
Friday,Midtown South,4,6,3024.37
Friday,Midtown South,4,7,4021.86
Friday,Midtown South,4,8,5647.04
Friday,Midtown South,4,9,5558.38
Friday,Midtown South,4,10,5008.57
Friday,Midtown South,4,11,5614.71
Friday,Midtown South,4,12,6386.46
Friday,Midtown South,4,13,5634.02
Friday,Midtown South,4,14,6204.11
Friday,Midtown South,4,15,5463.28
Friday,Midtown South,4,16,6292.25
Friday,Midtown South,4,17,7009.97
Friday,Midtown South,4,18,8345.11
Friday,Midtown South,4,19,9054.37
Friday,Midtown South,4,20,9431.03
Friday,Midtown South,4,21,8429.63
Friday,Midtown South,4,22,9526.32
Friday,Midtown South,4,23,11400.35
Friday,Times Sq/Theatre District,1,0,9429.210000000001
Friday,Times Sq/Theatre District,1,1,4813.27
Friday,Times Sq/Theatre District,1,2,2859.98
Friday,Times Sq/Theatre District,1,3,2459.53
Friday,Times Sq/Theatre District,1,4,3571.28
Friday,Times Sq/Theatre District,1,5,3680.63
Friday,Times Sq/Theatre District,1,6,3401.91
Friday,Times Sq/Theatre District,1,7,5400.75
Friday,Times Sq/Theatre District,1,8,6277.32
Friday,Times Sq/Theatre District,1,9,8201.05
Friday,Times Sq/Theatre District,1,10,7838.0199999999995
Friday,Times Sq/Theatre District,1,11,9138.13
Friday,Times Sq/Theatre District,1,12,8580.84
Friday,Times Sq/Theatre District,1,13,7202.37
Friday,Times Sq/Theatre District,1,14,7110.11
Friday,Times Sq/Theatre District,1,15,6184.29
Friday,Times Sq/Theatre District,1,16,5937.7
Friday,Times Sq/Theatre District,1,17,6945.7
Friday,Times Sq/Theatre District,1,18,7621.45
