weekday,Zone,week_number,hour,driver_pay
Friday,Crown Heights North,1,14,7521.08
Friday,Crown Heights North,1,15,7936.27
Friday,Crown Heights North,1,16,9120.69
Friday,Crown Heights North,1,17,11187.49
Friday,Crown Heights North,1,18,11107.02
Friday,Crown Heights North,1,19,11673.54
Friday,Crown Heights North,1,20,10029.47
Friday,Crown Heights North,1,21,9415.46
Friday,Crown Heights North,1,22,10272.9
Friday,Crown Heights North,1,23,10442.83
Friday,Crown Heights North,2,0,4155.52
Friday,Crown Heights North,2,1,2306.56
Friday,Crown Heights North,2,2,1564.83
Friday,Crown Heights North,2,3,1207.11
Friday,Crown Heights North,2,4,2507.46
Friday,Crown Heights North,2,5,4139.89
Friday,Crown Heights North,2,6,6999.75
Friday,Crown Heights North,2,7,9342.05
Friday,Crown Heights North,2,8,9604.06
Friday,Crown Heights North,2,9,6945.02
Friday,Crown Heights North,2,10,6825.42
Friday,Crown Heights North,2,11,5891.18
Friday,Crown Heights North,2,12,6013.61
Friday,Crown Heights North,2,13,6376.87
Friday,Crown Heights North,2,14,7274.47
Friday,Crown Heights North,2,15,8254.38
Friday,Crown Heights North,2,16,7634.82
Friday,Crown Heights North,2,17,9204.97
Friday,Crown Heights North,2,18,11744.8
Friday,Crown Heights North,2,19,11685.45
Friday,Crown Heights North,2,20,9861.58
Friday,Crown Heights North,2,21,8844.33
Friday,Crown Heights North,2,22,10381.99
Friday,Crown Heights North,2,23,11093.95
Friday,Crown Heights North,3,0,4363.46
Friday,Crown Heights North,3,1,2876.14
Friday,Crown Heights North,3,2,1769.21
Friday,Crown Heights North,3,3,2382.78
Friday,Crown Heights North,3,4,2543.78
Friday,Crown Heights North,3,5,4401.65
Friday,Crown Heights North,3,6,6978.01
Friday,Crown Heights North,3,7,10324.71
Friday,Crown Heights North,3,8,9459.56
Friday,Crown Heights North,3,9,9126.55
Friday,Crown Heights North,3,10,6755.41
Friday,Crown Heights North,3,11,6231.92
Friday,Crown Heights North,3,12,7279.58
Friday,Crown Heights North,3,13,7618.11
Friday,Crown Heights North,3,14,8167.15
Friday,Crown Heights North,3,15,7828.17
Friday,Crown Heights North,3,16,9516.23
Friday,Crown Heights North,3,17,9135.99
Friday,Crown Heights North,3,18,9889.18
Friday,Crown Heights North,3,19,11556.18
Friday,Crown Heights North,3,20,10640.84
Friday,Crown Heights North,3,21,9573.22
Friday,Crown Heights North,3,22,11062.71
Friday,Crown Heights North,3,23,11128.32
Friday,Crown Heights North,4,0,3964.83
Friday,Crown Heights North,4,1,2585.29
Friday,Crown Heights North,4,2,1566.73
Friday,Crown Heights North,4,3,1767.92
Friday,Crown Heights North,4,4,2784.64
Friday,Crown Heights North,4,5,4012.88
Friday,Crown Heights North,4,6,6732.09
Friday,Crown Heights North,4,7,9656.68
Friday,Crown Heights North,4,8,9383.3
Friday,Crown Heights North,4,9,8208.67
Friday,Crown Heights North,4,10,6429.12
Friday,Crown Heights North,4,11,5806.52
Friday,Crown Heights North,4,12,6906.82
Friday,Crown Heights North,4,13,6915.12
Friday,Crown Heights North,4,14,7115.75
Friday,Crown Heights North,4,15,8958.51
Friday,Crown Heights North,4,16,8095.22
Friday,Crown Heights North,4,17,10122.49
Friday,Crown Heights North,4,18,10087.87
Friday,Crown Heights North,4,19,12140.82
Friday,Crown Heights North,4,20,9514.45
Friday,Crown Heights North,4,21,8959.73
Friday,Crown Heights North,4,22,9361.48
Friday,Crown Heights North,4,23,9317.92
Friday,Crown Heights North,5,0,4228.36
Friday,Crown Heights North,5,1,2603.95
Friday,Crown Heights North,5,2,1974.79
Friday,Crown Heights North,5,3,2250.34
Friday,Crown Heights North,5,4,3563.4
Friday,Crown Heights North,5,5,3794.78
Friday,Crown Heights North,5,6,4877.69
Friday,Crown Heights North,5,7,5966.63
Friday,Crown Heights North,5,8,6681.22
Friday,Crown Heights North,5,9,7715.43
Friday,Crown Heights North,5,10,6887.11
Friday,Crown Heights North,5,11,7070.91
Friday,Crown Heights North,5,12,7959.25
Friday,Crown Heights North,5,13,6785.79
Friday,Crown Heights North,5,14,8154.73
Friday,Crown Heights North,5,15,8711.21
Friday,Crown Heights North,5,16,7750.81
Friday,Crown Heights North,5,17,9165.92
Friday,Crown Heights North,5,18,10519.57
Friday,Crown Heights North,5,19,12305.47
Friday,Crown Heights North,5,20,10798.39
Friday,Crown Heights North,5,21,9951.75
Friday,Crown Heights North,5,22,11048.62
Friday,Crown Heights North,5,23,10724.56
Friday,East Chelsea,1,0,6131.44
Friday,East Chelsea,1,1,3545.85
Friday,East Chelsea,1,2,3860.92
Friday,East Chelsea,1,3,2788.14
Friday,East Chelsea,1,4,3522.42
Friday,East Chelsea,1,5,4346.96
Friday,East Chelsea,1,6,4475.22
Friday,East Chelsea,1,7,6042.83
Friday,East Chelsea,1,8,6052.19
Friday,East Chelsea,1,9,6448.11
Friday,East Chelsea,1,10,6379.28
Friday,East Chelsea,1,11,7004.38
Friday,East Chelsea,1,12,8344.43
Friday,East Chelsea,1,13,8244.67
Friday,East Chelsea,1,14,8955.66
Friday,East Chelsea,1,15,9200.41
Friday,East Chelsea,1,16,8180.76
Friday,East Chelsea,1,17,8976.92
Friday,East Chelsea,1,18,10504.33
Friday,East Chelsea,1,19,9954.13
Friday,East Chelsea,1,20,9572.02
Friday,East Chelsea,1,21,9272.09
Friday,East Chelsea,1,22,11061.05
Friday,East Chelsea,1,23,10046.34
Friday,East Chelsea,2,0,6866.39
Friday,East Chelsea,2,1,4061.7400000000002
Friday,East Chelsea,2,2,2917.39
Friday,East Chelsea,2,3,3274.99
Friday,East Chelsea,2,4,4030.23
Friday,East Chelsea,2,5,3338.71
Friday,East Chelsea,2,6,4365.02
Friday,East Chelsea,2,7,5218.53
Friday,East Chelsea,2,8,6319.6
Friday,East Chelsea,2,9,6871.03
Friday,East Chelsea,2,10,6289.6
Friday,East Chelsea,2,11,6659.42
Friday,East Chelsea,2,12,8527.81
Friday,East Chelsea,2,13,9109.16
Friday,East Chelsea,2,14,8339.75
Friday,East Chelsea,2,15,10042.56
Friday,East Chelsea,2,16,7822.09
Friday,East Chelsea,2,17,9005.04
Friday,East Chelsea,2,18,10339.33
Friday,East Chelsea,2,19,9882.99
Friday,East Chelsea,2,20,9620.85
Friday,East Chelsea,2,21,12229.57
Friday,East Chelsea,2,22,15508.18
Friday,East Chelsea,2,23,11178.63
Friday,East Chelsea,3,0,10962.99
Friday,East Chelsea,3,1,4248.34
Friday,East Chelsea,3,2,3033.34
Friday,East Chelsea,3,3,3257.69
Friday,East Chelsea,3,4,3283.91
Friday,East Chelsea,3,5,3159.68
Friday,East Chelsea,3,6,5088.05
Friday,East Chelsea,3,7,4619.47
Friday,East Chelsea,3,8,6044.74
Friday,East Chelsea,3,9,6727.51
Friday,East Chelsea,3,10,7542.2699999999995
Friday,East Chelsea,3,11,7749.25
Friday,East Chelsea,3,12,8844.11
Friday,East Chelsea,3,13,9427.73
Friday,East Chelsea,3,14,8989.73
Friday,East Chelsea,3,15,9112.48
Friday,East Chelsea,3,16,8219.38
Friday,East Chelsea,3,17,9069.7
Friday,East Chelsea,3,18,9067.7
Friday,East Chelsea,3,19,9771.52
Friday,East Chelsea,3,20,9328.8
Friday,East Chelsea,3,21,10002.62
Friday,East Chelsea,3,22,12371.31
Friday,East Chelsea,3,23,13056.36
Friday,East Chelsea,4,0,6044.6
Friday,East Chelsea,4,1,4018.63
Friday,East Chelsea,4,2,2971.54
Friday,East Chelsea,4,3,2350.87
Friday,East Chelsea,4,4,3855.25
Friday,East Chelsea,4,5,4109.14
Friday,East Chelsea,4,6,4661.31
Friday,East Chelsea,4,7,5755.04
Friday,East Chelsea,4,8,6765.7
Friday,East Chelsea,4,9,6825.05
Friday,East Chelsea,4,10,6803.18
Friday,East Chelsea,4,11,7597.2300000000005
Friday,East Chelsea,4,12,7119.84
Friday,East Chelsea,4,13,10133.69
Friday,East Chelsea,4,14,9228.56
Friday,East Chelsea,4,15,8835.74
Friday,East Chelsea,4,16,9032.05
Friday,East Chelsea,4,17,8995.71
Friday,East Chelsea,4,18,10729.65
Friday,East Chelsea,4,19,9861.2
Friday,East Chelsea,4,20,8708.09
Friday,East Chelsea,4,21,11435.5
Friday,East Chelsea,4,22,12269.41
Friday,East Chelsea,4,23,15006.87
Friday,East Chelsea,5,0,7635.19
Friday,East Chelsea,5,1,5484.12
Friday,East Chelsea,5,2,3415.77
Friday,East Chelsea,5,3,4333.96
Friday,East Chelsea,5,4,3753.64
Friday,East Chelsea,5,5,3490.93
Friday,East Chelsea,5,6,3706.75
Friday,East Chelsea,5,7,4143.17
Friday,East Chelsea,5,8,5830.44
Friday,East Chelsea,5,9,6080.73
Friday,East Chelsea,5,10,7623.0
Friday,East Chelsea,5,11,8134.9
Friday,East Chelsea,5,12,8422.67
Friday,East Chelsea,5,13,8968.63
Friday,East Chelsea,5,14,10305.61
Friday,East Chelsea,5,15,7979.5
Friday,East Chelsea,5,16,7944.34
Friday,East Chelsea,5,17,8755.22
Friday,East Chelsea,5,18,9249.27
Friday,East Chelsea,5,19,9020.38
Friday,East Chelsea,5,20,8644.88
Friday,East Chelsea,5,21,9636.17
Friday,East Chelsea,5,22,9813.81
Friday,East Chelsea,5,23,9476.31
Friday,East Village,1,0,11184.41
Friday,East Village,1,1,8895.94
Friday,East Village,1,2,6388.14
Friday,East Village,1,3,5665.44
Friday,East Village,1,4,4001.69
Friday,East Village,1,5,4653.62
Friday,East Village,1,6,3663.86
Friday,East Village,1,7,4727.35
Friday,East Village,1,8,4789.07
Friday,East Village,1,9,4811.11
Friday,East Village,1,10,4555.12
Friday,East Village,1,11,3460.43
Friday,East Village,1,12,4820.9
Friday,East Village,1,13,4985.14
Friday,East Village,1,14,5808.63
Friday,East Village,1,15,6426.17
Friday,East Village,1,16,7008.32
Friday,East Village,1,17,6416.61
Friday,East Village,1,18,10944.49
Friday,East Village,1,19,12308.05
Friday,East Village,1,20,13634.25
Friday,East Village,1,21,15599.51
Friday,East Village,1,22,20955.06
Friday,East Village,1,23,23868.08
Friday,East Village,2,0,9972.38
Friday,East Village,2,1,7567.73
Friday,East Village,2,2,6739.82
Friday,East Village,2,3,5109.72
Friday,East Village,2,4,4867.54
Friday,East Village,2,5,4388.61
Friday,East Village,2,6,3727.6
Friday,East Village,2,7,4666.69
Friday,East Village,2,8,4903.46
Friday,East Village,2,9,5623.2
Friday,East Village,2,10,4591.73
Friday,East Village,2,11,4709.97
Friday,East Village,2,12,4703.15
Friday,East Village,2,13,5578.21
Friday,East Village,2,14,5712.41
Friday,East Village,2,15,6031.28
Friday,East Village,2,16,6648.41
Friday,East Village,2,17,6290.36
Friday,East Village,2,18,10075.67
Friday,East Village,2,19,11461.98
Friday,East Village,2,20,12058.33
Friday,East Village,2,21,15521.98
Friday,East Village,2,22,20892.33
Friday,East Village,2,23,25711.59
Friday,East Village,3,0,11228.7
Friday,East Village,3,1,8312.14
Friday,East Village,3,2,5820.68
Friday,East Village,3,3,6424.97
Friday,East Village,3,4,5999.15
Friday,East Village,3,5,5429.54
Friday,East Village,3,6,5407.15
Friday,East Village,3,7,6023.27
Friday,East Village,3,8,5993.84
Friday,East Village,3,9,6291.89
Friday,East Village,3,10,4446.27
Friday,East Village,3,11,4853.31
Friday,East Village,3,12,7026.53
Friday,East Village,3,13,6733.95
Friday,East Village,3,14,7836.09
Friday,East Village,3,15,8585.47
Friday,East Village,3,16,8387.84
Friday,East Village,3,17,9479.32
Friday,East Village,3,18,8911.35
Friday,East Village,3,19,11193.69
Friday,East Village,3,20,12041.21
Friday,East Village,3,21,13659.55
Friday,East Village,3,22,18850.39
Friday,East Village,3,23,19743.32
Friday,East Village,4,0,9792.11
Friday,East Village,4,1,7688.25
Friday,East Village,4,2,6442.56
Friday,East Village,4,3,4660.96
Friday,East Village,4,4,3731.59
Friday,East Village,4,5,3032.07
Friday,East Village,4,6,4454.55
Friday,East Village,4,7,4484.94
Friday,East Village,4,8,4781.81
Friday,East Village,4,9,4649.61
Friday,East Village,4,10,3883.84
Friday,East Village,4,11,5212.6
Friday,East Village,4,12,4968.51
Friday,East Village,4,13,4079.66
Friday,East Village,4,14,4718.22
Friday,East Village,4,15,5808.16
Friday,East Village,4,16,6498.39
Friday,East Village,4,17,7647.91
Friday,East Village,4,18,8685.53
Friday,East Village,4,19,11136.5
Friday,East Village,4,20,12189.88
Friday,East Village,4,21,15122.22
Friday,East Village,4,22,18854.78
Friday,East Village,4,23,22385.99
Friday,East Village,5,0,11988.74
Friday,East Village,5,1,9782.42
Friday,East Village,5,2,7512.4
Friday,East Village,5,3,4762.85
Friday,East Village,5,4,4585.56
Friday,East Village,5,5,4140.17
Friday,East Village,5,6,3710.08
Friday,East Village,5,7,3784.41
Friday,East Village,5,8,4722.85
Friday,East Village,5,9,4841.07
Friday,East Village,5,10,4763.81
Friday,East Village,5,11,4909.86
Friday,East Village,5,12,6151.42
Friday,East Village,5,13,6786.29
Friday,East Village,5,14,5405.74
Friday,East Village,5,15,6380.15
Friday,East Village,5,16,6117.14
Friday,East Village,5,17,7835.69
Friday,East Village,5,18,10469.65
Friday,East Village,5,19,11498.34
Friday,East Village,5,20,12921.61
Friday,East Village,5,21,14947.99
Friday,East Village,5,22,19095.51
Friday,East Village,5,23,20462.99
Friday,JFK Airport,1,0,26128.06
Friday,JFK Airport,1,1,10293.32
Friday,JFK Airport,1,2,9425.43
Friday,JFK Airport,1,3,1480.44
Friday,JFK Airport,1,4,1674.9
Friday,JFK Airport,1,5,12058.14
Friday,JFK Airport,1,6,32825.08
Friday,JFK Airport,1,7,28936.55
Friday,JFK Airport,1,8,23111.05
Friday,JFK Airport,1,9,15095.34
Friday,JFK Airport,1,10,22728.11
Friday,JFK Airport,1,11,16757.21
Friday,JFK Airport,1,12,23344.29
Friday,JFK Airport,1,13,31125.02
Friday,JFK Airport,1,14,36045.08
Friday,JFK Airport,1,15,55561.39
Friday,JFK Airport,1,16,53321.88
Friday,JFK Airport,1,17,36608.6
Friday,JFK Airport,1,18,44074.62
Friday,JFK Airport,1,19,28580.83
Friday,JFK Airport,1,20,39678.94
Friday,JFK Airport,1,21,44046.54
Friday,JFK Airport,1,22,39719.73
Friday,JFK Airport,1,23,41423.58
Friday,JFK Airport,2,0,30990.79
Friday,JFK Airport,2,1,15509.97
Friday,JFK Airport,2,2,1538.5
Friday,JFK Airport,2,3,839.17
Friday,JFK Airport,2,4,951.59
Friday,JFK Airport,2,5,14401.6
Friday,JFK Airport,2,6,28270.670000000002
Friday,JFK Airport,2,7,28488.68
Friday,JFK Airport,2,8,22270.329999999998
Friday,JFK Airport,2,9,19803.14
Friday,JFK Airport,2,10,18014.3
Friday,JFK Airport,2,11,19832.3
Friday,JFK Airport,2,12,17297.43
Friday,JFK Airport,2,13,28649.62
Friday,JFK Airport,2,14,37402.32
Friday,JFK Airport,2,15,45490.27
Friday,JFK Airport,2,16,54025.38
Friday,JFK Airport,2,17,42807.14
Friday,JFK Airport,2,18,35507.77
Friday,JFK Airport,2,19,31909.46
Friday,JFK Airport,2,20,46545.41
Friday,JFK Airport,2,21,37139.2
Friday,JFK Airport,2,22,40091.86
Friday,JFK Airport,2,23,47677.69
Friday,JFK Airport,3,0,26339.22
Friday,JFK Airport,3,1,12294.71
Friday,JFK Airport,3,2,4116.58
Friday,JFK Airport,3,3,1455.3799999999999
Friday,JFK Airport,3,4,1178.11
Friday,JFK Airport,3,5,3532.15
Friday,JFK Airport,3,6,28257.28
Friday,JFK Airport,3,7,34007.8
Friday,JFK Airport,3,8,24883.03
Friday,JFK Airport,3,9,17272.11
Friday,JFK Airport,3,10,18449.59
Friday,JFK Airport,3,11,17902.14
Friday,JFK Airport,3,12,23097.63
Friday,JFK Airport,3,13,30101.39
Friday,JFK Airport,3,14,52127.01
Friday,JFK Airport,3,15,60481.37
Friday,JFK Airport,3,16,47791.97
Friday,JFK Airport,3,17,40073.55
Friday,JFK Airport,3,18,42014.75
Friday,JFK Airport,3,19,31275.68
Friday,JFK Airport,3,20,36293.55
Friday,JFK Airport,3,21,49051.97
Friday,JFK Airport,3,22,50393.62
Friday,JFK Airport,3,23,59181.51
Friday,JFK Airport,4,0,34717.51
Friday,JFK Airport,4,1,12323.71
Friday,JFK Airport,4,2,3448.17
Friday,JFK Airport,4,3,3244.29
Friday,JFK Airport,4,4,1451.41
Friday,JFK Airport,4,5,7300.37
Friday,JFK Airport,4,6,32668.09
Friday,JFK Airport,4,7,29470.04
Friday,JFK Airport,4,8,23274.39
Friday,JFK Airport,4,9,12156.51
Friday,JFK Airport,4,10,19635.37
Friday,JFK Airport,4,11,13731.34
Friday,JFK Airport,4,12,25197.79
Friday,JFK Airport,4,13,25867.07
Friday,JFK Airport,4,14,41981.82
Friday,JFK Airport,4,15,60427.96
Friday,JFK Airport,4,16,52846.95
Friday,JFK Airport,4,17,41583.75
Friday,JFK Airport,4,18,39684.21
Friday,JFK Airport,4,19,36895.31
Friday,JFK Airport,4,20,38957.98
Friday,JFK Airport,4,21,51435.53
Friday,JFK Airport,4,22,41218.45
Friday,JFK Airport,4,23,51061.5
Friday,JFK Airport,5,0,44472.41
Friday,JFK Airport,5,1,24181.79
Friday,JFK Airport,5,2,6540.78
Friday,JFK Airport,5,3,1639.16
Friday,JFK Airport,5,4,1342.36
Friday,JFK Airport,5,5,5571.87
Friday,JFK Airport,5,6,22374.43
Friday,JFK Airport,5,7,26323.52
Friday,JFK Airport,5,8,22165.13
Friday,JFK Airport,5,9,13818.19
Friday,JFK Airport,5,10,17600.9
Friday,JFK Airport,5,11,21197.76
Friday,JFK Airport,5,12,26186.36
Friday,JFK Airport,5,13,15996.73
Friday,JFK Airport,5,14,41782.55
Friday,JFK Airport,5,15,46825.55
Friday,JFK Airport,5,16,44941.21
Friday,JFK Airport,5,17,36626.06
Friday,JFK Airport,5,18,37774.39
Friday,JFK Airport,5,19,27982.0
Friday,JFK Airport,5,20,36530.53
Friday,JFK Airport,5,21,36738.36
Friday,JFK Airport,5,22,45328.56
Friday,JFK Airport,5,23,46166.07
Friday,LaGuardia Airport,1,0,4078.09
Friday,LaGuardia Airport,1,1,1343.53
Friday,LaGuardia Airport,1,2,24.03
Friday,LaGuardia Airport,1,3,67.11
Friday,LaGuardia Airport,1,4,146.03
Friday,LaGuardia Airport,1,5,212.1
Friday,LaGuardia Airport,1,6,444.95
Friday,LaGuardia Airport,1,7,7898.01
Friday,LaGuardia Airport,1,8,15221.8
Friday,LaGuardia Airport,1,9,23158.63
Friday,LaGuardia Airport,1,10,30177.46
Friday,LaGuardia Airport,1,11,25624.22
Friday,LaGuardia Airport,1,12,28898.24
Friday,LaGuardia Airport,1,13,32397.57
Friday,LaGuardia Airport,1,14,44652.54
Friday,LaGuardia Airport,1,15,37280.51
Friday,LaGuardia Airport,1,16,35018.33
Friday,LaGuardia Airport,1,17,35346.14
Friday,LaGuardia Airport,1,18,36588.61
Friday,LaGuardia Airport,1,19,35080.07
Friday,LaGuardia Airport,1,20,30078.25
Friday,LaGuardia Airport,1,21,27288.8
Friday,LaGuardia Airport,1,22,27331.24
Friday,LaGuardia Airport,1,23,21436.53
Friday,LaGuardia Airport,2,0,9239.76
Friday,LaGuardia Airport,2,1,1240.26
Friday,LaGuardia Airport,2,2,47.4
Friday,LaGuardia Airport,2,3,1321.52
Friday,LaGuardia Airport,2,4,5307.84
Friday,LaGuardia Airport,2,5,1067.15
Friday,LaGuardia Airport,2,6,1207.27
Friday,LaGuardia Airport,2,7,10037.23
Friday,LaGuardia Airport,2,8,15290.29
Friday,LaGuardia Airport,2,9,29080.84
Friday,LaGuardia Airport,2,10,31175.13
Friday,LaGuardia Airport,2,11,32974.4
Friday,LaGuardia Airport,2,12,28588.7
Friday,LaGuardia Airport,2,13,30051.35
Friday,LaGuardia Airport,2,14,38549.49
Friday,LaGuardia Airport,2,15,35704.71
Friday,LaGuardia Airport,2,16,34466.1
Friday,LaGuardia Airport,2,17,36121.2
Friday,LaGuardia Airport,2,18,34285.36
Friday,LaGuardia Airport,2,19,43582.84
Friday,LaGuardia Airport,2,20,37518.71
Friday,LaGuardia Airport,2,21,23867.58
Friday,LaGuardia Airport,2,22,28876.37
Friday,LaGuardia Airport,2,23,24326.25
Friday,LaGuardia Airport,3,0,13372.1
Friday,LaGuardia Airport,3,1,1879.43
Friday,LaGuardia Airport,3,2,105.51
Friday,LaGuardia Airport,3,3,127.96000000000001
Friday,LaGuardia Airport,3,4,242.04
Friday,LaGuardia Airport,3,5,370.48
Friday,LaGuardia Airport,3,6,468.33
Friday,LaGuardia Airport,3,7,8207.8
Friday,LaGuardia Airport,3,8,14002.74
Friday,LaGuardia Airport,3,9,25283.24
Friday,LaGuardia Airport,3,10,26853.44
Friday,LaGuardia Airport,3,11,25725.8
Friday,LaGuardia Airport,3,12,26781.74
Friday,LaGuardia Airport,3,13,28990.77
Friday,LaGuardia Airport,3,14,42433.31
Friday,LaGuardia Airport,3,15,31250.12
Friday,LaGuardia Airport,3,16,42548.87
Friday,LaGuardia Airport,3,17,30418.51
Friday,LaGuardia Airport,3,18,36524.87
Friday,LaGuardia Airport,3,19,27917.67
Friday,LaGuardia Airport,3,20,28399.38
Friday,LaGuardia Airport,3,21,22888.9
Friday,LaGuardia Airport,3,22,19906.54
Friday,LaGuardia Airport,3,23,24102.78
Friday,LaGuardia Airport,4,0,13739.03
Friday,LaGuardia Airport,4,1,418.03
Friday,LaGuardia Airport,4,2,179.54
Friday,LaGuardia Airport,4,3,100.03999999999999
Friday,LaGuardia Airport,4,4,153.20999999999998
Friday,LaGuardia Airport,4,5,151.45
Friday,LaGuardia Airport,4,6,528.83
Friday,LaGuardia Airport,4,7,11277.1
Friday,LaGuardia Airport,4,8,14503.43
Friday,LaGuardia Airport,4,9,27706.170000000002
Friday,LaGuardia Airport,4,10,31121.11
Friday,LaGuardia Airport,4,11,25866.44
Friday,LaGuardia Airport,4,12,28048.48
Friday,LaGuardia Airport,4,13,30976.25
Friday,LaGuardia Airport,4,14,34650.05
Friday,LaGuardia Airport,4,15,41385.01
Friday,LaGuardia Airport,4,16,30193.3
Friday,LaGuardia Airport,4,17,34450.83
Friday,LaGuardia Airport,4,18,34642.29
Friday,LaGuardia Airport,4,19,36965.66
Friday,LaGuardia Airport,4,20,33371.31
Friday,LaGuardia Airport,4,21,35202.7
Friday,LaGuardia Airport,4,22,17374.26
Friday,LaGuardia Airport,4,23,27477.59
Friday,LaGuardia Airport,5,0,26271.71
Friday,LaGuardia Airport,5,1,3532.66
Friday,LaGuardia Airport,5,2,214.85
